"x"	"y"	"bio.1"	"bio.2"	"bio.4"	"bio.12"	"bio.15"
-64.75	-0.25	24.28068116	7.482558366	43.28959048	2496.162766	55.10676337
-64.25	-0.25	24.25462167	7.423074923	42.60094966	2521.290871	56.87439959
-63.75	-0.25	24.33112318	7.377181045	42.14942306	2536.391484	58.20297871
-63.25	-0.25	24.34168308	7.356408477	41.98055383	2558.125614	58.91626137
-62.75	-0.25	24.37050595	7.343604476	41.90769177	2569.391526	59.91864835
-62.25	-0.25	24.34181832	7.372117817	42.87796543	2569.434672	60.49830178
-61.75	-0.25	24.25302298	7.410506264	44.45869234	2563.145571	61.25837182
-61.25	-0.25	24.15124993	7.46199222	46.41532946	2552.954916	61.92243736
-60.75	-0.25	24.02178168	7.550295129	48.57231171	2526.838433	62.08987102
-60.25	-0.25	23.91460372	7.651869122	50.48062495	2477.297019	62.78637436
-59.75	-0.25	23.85531348	7.810197709	54.28402114	2426.996352	63.44316541
-59.25	-0.25	23.85341144	8.004201328	58.74535496	2341.139749	64.05495823
-58.75	-0.25	23.91990368	8.206689182	64.99245849	2236.570739	65.40728641
-58.25	-0.25	24.02148157	8.359157714	73.25096151	2102.078418	66.54369962
-57.75	-0.25	24.13476623	8.544448925	82.12139036	1934.595171	68.31395148
-57.25	-0.25	24.21307628	8.663158681	91.76583339	1792.345165	70.07879505
-56.75	-0.25	24.26052938	8.705851408	102.898135	1652.048758	71.44345054
-56.25	-0.25	24.2347704	8.773656196	110.2834545	1535.917516	73.09252473
-55.75	-0.25	24.20725042	8.671222195	111.6917457	1467.577217	73.94576099
-55.25	-0.25	24.10505519	8.576743023	109.9611559	1411.488754	74.4431008
-54.75	-0.25	23.97218253	8.387831588	102.216486	1406.768825	73.70599342
-54.25	-0.25	23.79753401	8.123661273	87.85255786	1445.573008	72.87937367
-53.75	-0.25	23.63612307	7.894285254	73.49475787	1497.454776	71.2712577
-53.25	-0.25	23.63017892	7.637764098	60.40495287	1582.146286	69.60741738
-52.75	-0.25	23.67714066	7.430198586	48.80908436	1681.400969	68.37089969
-52.25	-0.25	23.82420556	7.239470677	40.41609549	1770.673802	67.39196345
-51.75	-0.25	24.0452851	7.173535783	35.51535809	1862.202181	67.78478927
-51.25	-0.25	24.32373592	6.899149174	31.70231241	1932.958909	68.13342709
-50.75	-0.25	24.63105967	6.371328073	30.02565187	1989.477823	69.10768041
-50.25	-0.25	24.91183468	5.732769565	28.3324756	2032.639028	70.82053274
-49.75	-0.25	25.25153156	4.804900408	26.94994852	2038.435863	72.43877282
-49.25	-0.25	25.62855213	3.591477408	26.89387225	2013.424992	74.63720529
-48.75	-0.25	25.92036931	2.547652851	25.54575013	1975.702553	76.5733924
-48.25	-0.25	NA	NA	NA	NA	NA
-47.75	-0.25	NA	NA	NA	NA	NA
-47.25	-0.25	NA	NA	NA	NA	NA
-46.75	-0.25	NA	NA	NA	NA	NA
-46.25	-0.25	NA	NA	NA	NA	NA
-45.75	-0.25	NA	NA	NA	NA	NA
-45.25	-0.25	NA	NA	NA	NA	NA
-44.75	-0.25	NA	NA	NA	NA	NA
-44.25	-0.25	NA	NA	NA	NA	NA
-43.75	-0.25	NA	NA	NA	NA	NA
-43.25	-0.25	NA	NA	NA	NA	NA
-42.75	-0.25	NA	NA	NA	NA	NA
-42.25	-0.25	NA	NA	NA	NA	NA
-41.75	-0.25	NA	NA	NA	NA	NA
-41.25	-0.25	NA	NA	NA	NA	NA
-40.75	-0.25	NA	NA	NA	NA	NA
-40.25	-0.25	NA	NA	NA	NA	NA
-39.75	-0.25	NA	NA	NA	NA	NA
-39.25	-0.25	NA	NA	NA	NA	NA
-38.75	-0.25	NA	NA	NA	NA	NA
-38.25	-0.25	NA	NA	NA	NA	NA
-37.75	-0.25	NA	NA	NA	NA	NA
-37.25	-0.25	NA	NA	NA	NA	NA
-36.75	-0.25	NA	NA	NA	NA	NA
-36.25	-0.25	NA	NA	NA	NA	NA
-35.75	-0.25	NA	NA	NA	NA	NA
-35.25	-0.25	NA	NA	NA	NA	NA
-34.75	-0.25	NA	NA	NA	NA	NA
-34.25	-0.25	NA	NA	NA	NA	NA
-33.75	-0.25	NA	NA	NA	NA	NA
-33.25	-0.25	NA	NA	NA	NA	NA
-32.75	-0.25	NA	NA	NA	NA	NA
-32.25	-0.25	NA	NA	NA	NA	NA
-31.75	-0.25	NA	NA	NA	NA	NA
-31.25	-0.25	NA	NA	NA	NA	NA
-30.75	-0.25	NA	NA	NA	NA	NA
-30.25	-0.25	NA	NA	NA	NA	NA
-89.75	-0.75	NA	NA	NA	NA	NA
-89.25	-0.75	NA	NA	NA	NA	NA
-88.75	-0.75	NA	NA	NA	NA	NA
-88.25	-0.75	NA	NA	NA	NA	NA
-87.75	-0.75	NA	NA	NA	NA	NA
-87.25	-0.75	NA	NA	NA	NA	NA
-86.75	-0.75	NA	NA	NA	NA	NA
-86.25	-0.75	NA	NA	NA	NA	NA
-85.75	-0.75	NA	NA	NA	NA	NA
-85.25	-0.75	NA	NA	NA	NA	NA
-84.75	-0.75	NA	NA	NA	NA	NA
-84.25	-0.75	NA	NA	NA	NA	NA
-83.75	-0.75	NA	NA	NA	NA	NA
-83.25	-0.75	NA	NA	NA	NA	NA
-82.75	-0.75	NA	NA	NA	NA	NA
-82.25	-0.75	NA	NA	NA	NA	NA
-81.75	-0.75	NA	NA	NA	NA	NA
-81.25	-0.75	NA	NA	NA	NA	NA
-80.75	-0.75	NA	NA	NA	NA	NA
-80.25	-0.75	21.78437895	5.147512814	26.00557251	2969.617092	39.11831098
-79.75	-0.75	20.60849421	7.007942268	28.04885963	2801.101818	43.01667905
-79.25	-0.75	19.60329172	8.481009681	37.19723077	2407.824397	47.11051642
-78.75	-0.75	18.58723025	9.213485174	47.64920714	2006.014074	50.67648402
-78.25	-0.75	17.94086305	8.800637253	49.5075088	1740.710814	49.12044163
-77.75	-0.75	17.68135619	7.879227279	48.45477024	1578.393769	43.71859309
-77.25	-0.75	18.04334406	7.346715694	48.51657426	1643.644406	36.20138031
-76.75	-0.75	18.99685364	7.063435136	47.67143006	1826.361103	32.04987001
-76.25	-0.75	20.28784156	7.053672483	46.73372729	2002.915321	30.22184675
-75.75	-0.75	21.7984142	7.247663635	44.11389263	2079.832663	29.51258289
-75.25	-0.75	23.1497929	7.477179877	41.75099603	2143.990765	28.91847763
-74.75	-0.75	23.93805045	7.500036982	40.57129341	2220.187134	28.86288056
-74.25	-0.75	24.00155464	7.326071214	39.90102952	2360.798094	29.0515883
-73.75	-0.75	23.93601625	7.145955615	39.43460098	2498.974741	29.04087029
-73.25	-0.75	23.94661004	7.158954704	39.35548917	2573.17324	29.35712014
-72.75	-0.75	24.02937892	7.220498383	39.43742919	2630.699435	29.50504139
-72.25	-0.75	24.06481601	7.202964461	39.159867	2674.72891	30.06924473
-71.75	-0.75	24.0439757	7.127396821	38.65267716	2741.550405	30.92483457
-71.25	-0.75	24.09104571	7.067760936	38.2733371	2817.291523	31.29675458
-70.75	-0.75	24.07240895	7.080403498	38.05979913	2857.297383	31.76190838
-70.25	-0.75	24.09205931	7.122075724	37.98955686	2891.536786	31.79453868
-69.75	-0.75	24.10123324	7.145578647	37.90893905	2893.31883	32.11757695
-69.25	-0.75	24.08207037	7.148805493	37.8099447	2867.779826	32.87857981
-68.75	-0.75	24.07543214	7.154909063	37.8141921	2841.184507	33.45245244
-68.25	-0.75	24.0736731	7.204945272	38.18998857	2787.095577	34.68284783
-67.75	-0.75	24.0834732	7.237591611	38.61313292	2730.692334	36.37359242
-67.25	-0.75	24.10800225	7.260112303	39.244801	2674.148207	38.93783022
-66.75	-0.75	24.14922387	7.254747698	39.91299529	2626.252462	42.02040806
-66.25	-0.75	24.25070284	7.238159968	40.54002234	2601.147049	44.83083671
-65.75	-0.75	24.32707687	7.295879523	41.38802039	2578.774245	47.66224138
-65.25	-0.75	24.48829405	7.347015842	42.14884467	2568.174536	50.0695842
-64.75	-0.75	24.54570943	7.345525604	42.10569835	2574.255395	52.02900136
-64.25	-0.75	24.49438578	7.303346074	41.43218527	2606.559656	53.69167364
-63.75	-0.75	24.51653894	7.251962475	40.8644449	2631.584293	54.99592709
-63.25	-0.75	24.47017648	7.230511761	40.7948077	2664.770314	55.94693159
-62.75	-0.75	24.4685506	7.213125166	41.32080604	2687.442371	56.61184514
-62.25	-0.75	24.4322774	7.249272417	43.15881529	2695.741088	57.38418986
-61.75	-0.75	24.3643813	7.322236133	46.00254705	2695.539811	58.57443055
-61.25	-0.75	24.30277528	7.394095592	49.03733319	2680.373226	59.4284548
-60.75	-0.75	24.21127611	7.497385778	51.77836911	2655.074899	59.90559448
-60.25	-0.75	24.14698654	7.608949628	54.49789221	2609.51014	60.22541126
-59.75	-0.75	24.11965083	7.776177053	59.01296596	2556.953001	60.66463995
-59.25	-0.75	24.13587232	7.96275043	64.24140807	2468.143673	61.6097444
-58.75	-0.75	24.20276861	8.201754585	70.56348161	2352.276563	62.68067299
-58.25	-0.75	24.27133363	8.425138958	77.7540663	2206.753143	63.58219124
-57.75	-0.75	24.33765509	8.67252179	84.44226437	2030.45675	64.96524859
-57.25	-0.75	24.35923144	8.815824132	91.96869745	1880.054181	66.58612958
-56.75	-0.75	24.33205333	8.850238633	99.42172735	1733.662491	68.03616283
-56.25	-0.75	24.24526129	8.853202926	103.2186784	1600.637961	69.76731896
-55.75	-0.75	24.18124494	8.666746143	102.209278	1526.710525	70.79748908
-55.25	-0.75	24.06586038	8.477593002	98.16171248	1468.61687	71.39938741
-54.75	-0.75	23.92288348	8.224144757	90.18764489	1465.88282	71.43624222
-54.25	-0.75	23.7537863	7.936117037	78.20816036	1511.426787	70.90334314
-53.75	-0.75	23.62441394	7.701113408	66.84869623	1568.896796	69.76722711
-53.25	-0.75	23.66605302	7.473327033	57.62360615	1667.944512	68.73187559
-52.75	-0.75	23.77297331	7.317963822	50.22548187	1768.026115	67.4646467
-52.25	-0.75	23.93971304	7.182316725	43.91145902	1873.010962	66.95015664
-51.75	-0.75	24.14752398	7.120458833	39.90291901	1975.551557	67.51953936
-51.25	-0.75	24.34131098	7.072963233	36.80732428	2057.095494	68.25645106
-50.75	-0.75	24.5244828	6.894459527	35.37951726	2125.651165	69.50743322
-50.25	-0.75	24.65450361	6.74880514	34.84441164	2161.050745	70.61315973
-49.75	-0.75	24.91010781	6.164155205	34.93640171	2176.487668	72.24131774
-49.25	-0.75	25.23901402	5.254610697	37.31830165	2169.062351	74.57116665
-48.75	-0.75	25.49840456	4.461405115	37.52237445	2130.005058	76.54499809
-48.25	-0.75	NA	NA	NA	NA	NA
-47.75	-0.75	25.68763218	3.523753345	28.6699207	1983.70702	80.75974162
-47.25	-0.75	25.76523959	3.084271443	26.09522176	1918.473113	82.46815374
-46.75	-0.75	25.77803345	2.853882223	26.72168905	1852.587684	84.93538598
-46.25	-0.75	NA	NA	NA	NA	NA
-45.75	-0.75	NA	NA	NA	NA	NA
-45.25	-0.75	NA	NA	NA	NA	NA
-44.75	-0.75	NA	NA	NA	NA	NA
-44.25	-0.75	NA	NA	NA	NA	NA
-43.75	-0.75	NA	NA	NA	NA	NA
-43.25	-0.75	NA	NA	NA	NA	NA
-42.75	-0.75	NA	NA	NA	NA	NA
-42.25	-0.75	NA	NA	NA	NA	NA
-41.75	-0.75	NA	NA	NA	NA	NA
-41.25	-0.75	NA	NA	NA	NA	NA
-40.75	-0.75	NA	NA	NA	NA	NA
-40.25	-0.75	NA	NA	NA	NA	NA
-39.75	-0.75	NA	NA	NA	NA	NA
-39.25	-0.75	NA	NA	NA	NA	NA
-38.75	-0.75	NA	NA	NA	NA	NA
-38.25	-0.75	NA	NA	NA	NA	NA
-37.75	-0.75	NA	NA	NA	NA	NA
-37.25	-0.75	NA	NA	NA	NA	NA
-36.75	-0.75	NA	NA	NA	NA	NA
-36.25	-0.75	NA	NA	NA	NA	NA
-35.75	-0.75	NA	NA	NA	NA	NA
-35.25	-0.75	NA	NA	NA	NA	NA
-34.75	-0.75	NA	NA	NA	NA	NA
-34.25	-0.75	NA	NA	NA	NA	NA
-33.75	-0.75	NA	NA	NA	NA	NA
-33.25	-0.75	NA	NA	NA	NA	NA
-32.75	-0.75	NA	NA	NA	NA	NA
-32.25	-0.75	NA	NA	NA	NA	NA
-31.75	-0.75	NA	NA	NA	NA	NA
-31.25	-0.75	NA	NA	NA	NA	NA
-30.75	-0.75	NA	NA	NA	NA	NA
-30.25	-0.75	NA	NA	NA	NA	NA
-89.75	-1.25	NA	NA	NA	NA	NA
-89.25	-1.25	NA	NA	NA	NA	NA
-88.75	-1.25	NA	NA	NA	NA	NA
-88.25	-1.25	NA	NA	NA	NA	NA
-87.75	-1.25	NA	NA	NA	NA	NA
-87.25	-1.25	NA	NA	NA	NA	NA
-86.75	-1.25	NA	NA	NA	NA	NA
-86.25	-1.25	NA	NA	NA	NA	NA
-85.75	-1.25	NA	NA	NA	NA	NA
-85.25	-1.25	NA	NA	NA	NA	NA
-84.75	-1.25	NA	NA	NA	NA	NA
-84.25	-1.25	NA	NA	NA	NA	NA
-83.75	-1.25	NA	NA	NA	NA	NA
-83.25	-1.25	NA	NA	NA	NA	NA
-82.75	-1.25	NA	NA	NA	NA	NA
-82.25	-1.25	NA	NA	NA	NA	NA
-81.75	-1.25	NA	NA	NA	NA	NA
-81.25	-1.25	NA	NA	NA	NA	NA
-80.75	-1.25	22.83593384	3.098496772	39.02507008	2798.082425	42.18983839
-80.25	-1.25	21.69130053	5.511473074	28.90457897	2807.963386	45.64116677
-79.75	-1.25	20.59425805	7.414885188	31.67668369	2609.487451	49.72433994
-79.25	-1.25	19.66833918	8.864988388	40.70317447	2247.160701	51.70879279
-78.75	-1.25	18.810035	9.728350892	49.69297479	1860.673148	54.03605233
-78.25	-1.25	18.204697	8.976739508	51.35777803	1647.837654	51.16209886
-77.75	-1.25	17.87602795	7.645874033	47.19764986	1541.191401	43.97902591
-77.25	-1.25	18.33949627	7.100875818	47.20572711	1618.365835	36.48111608
-76.75	-1.25	19.53014326	7.119331766	48.37290964	1794.732289	33.27665653
-76.25	-1.25	20.95250798	7.274736676	48.04121966	1968.09212	32.0161867
-75.75	-1.25	22.2268276	7.398395676	46.12810028	2038.02518	31.739242
-75.25	-1.25	23.30984408	7.539029683	43.80886817	2103.361364	31.19932803
-74.75	-1.25	23.98375111	7.524208814	42.41018992	2187.496364	31.02157726
-74.25	-1.25	24.02648851	7.344484827	41.56204407	2329.777527	31.26124824
-73.75	-1.25	23.97495385	7.185022458	40.70896624	2472.069507	31.20485394
-73.25	-1.25	24.03429771	7.195710512	40.8237896	2533.527113	31.43019315
-72.75	-1.25	24.07829195	7.239065453	40.80393586	2585.106255	31.89741852
-72.25	-1.25	24.11367403	7.224338728	40.55071756	2627.350318	32.5236801
-71.75	-1.25	24.13257005	7.163844083	40.1933645	2697.641279	32.96510851
-71.25	-1.25	24.13745922	7.101906417	39.55590318	2761.129609	33.47093535
-70.75	-1.25	24.14966185	7.134059575	39.67459806	2782.568052	33.42857647
-70.25	-1.25	24.16741998	7.181634705	39.79839121	2785.457806	33.55793491
-69.75	-1.25	24.16413256	7.201271128	39.76297254	2773.117535	33.77836178
-69.25	-1.25	24.15772738	7.204577322	39.71371809	2760.716197	33.75839306
-68.75	-1.25	24.15939255	7.203091627	39.63905267	2722.972249	34.23482066
-68.25	-1.25	24.15414477	7.228620554	39.77717731	2685.393416	35.16066399
-67.75	-1.25	24.15474502	7.249832308	39.98711824	2636.772827	36.73522638
-67.25	-1.25	24.18400168	7.238062428	40.16336767	2595.201199	38.70395439
-66.75	-1.25	24.20569426	7.200733096	40.31018138	2596.560656	41.01369031
-66.25	-1.25	24.25742436	7.158627548	40.37465776	2589.614996	43.10023663
-65.75	-1.25	24.3674637	7.181762004	40.78211906	2600.060596	45.32091223
-65.25	-1.25	24.45557599	7.174564784	40.54719339	2614.230653	47.47123707
-64.75	-1.25	24.51151405	7.171089625	40.56540564	2635.925402	48.82041866
-64.25	-1.25	24.52433384	7.15932901	40.46769267	2676.849337	50.54073704
-63.75	-1.25	24.49838901	7.105673418	39.97837426	2715.602575	51.74722724
-63.25	-1.25	24.51114359	7.134195398	41.19717746	2748.064851	52.67239475
-62.75	-1.25	24.51175754	7.136712563	41.8072584	2772.828557	53.99103231
-62.25	-1.25	24.49196352	7.186659983	44.67495021	2783.916001	54.88971111
-61.75	-1.25	24.47324457	7.283491058	49.10838051	2791.638953	55.91942073
-61.25	-1.25	24.43565178	7.373357225	53.03044509	2780.802637	56.98955757
-60.75	-1.25	24.38565295	7.469954889	56.55199128	2758.63097	57.38985529
-60.25	-1.25	24.34092932	7.565576923	59.51583196	2710.067343	58.14529069
-59.75	-1.25	24.33548831	7.726747227	64.33734828	2658.250904	58.76896457
-59.25	-1.25	24.35578691	7.907701635	69.93745884	2568.885531	59.15051386
-58.75	-1.25	24.40972984	8.103029177	75.91153712	2465.521134	60.02654168
-58.25	-1.25	24.47611387	8.349842195	82.12121308	2312.70929	60.73606944
-57.75	-1.25	24.55133708	8.582979758	88.76865462	2128.829143	61.94939115
-57.25	-1.25	24.53987306	8.711297002	92.58293307	1966.606851	63.25593508
-56.75	-1.25	24.46332296	8.732170677	95.19413111	1809.033515	64.48130395
-56.25	-1.25	24.35029221	8.68775885	95.39010645	1671.317274	66.30825118
-55.75	-1.25	24.25453363	8.476235883	90.6887575	1596.506576	67.27982862
-55.25	-1.25	24.0958319	8.198291732	82.31588603	1538.859924	68.19628728
-54.75	-1.25	23.95597417	7.933261458	75.17837021	1532.657105	68.1800523
-54.25	-1.25	23.83712262	7.703085637	68.26047776	1578.987548	68.49653281
-53.75	-1.25	23.72203707	7.443191674	59.77598018	1640.904727	67.51699378
-53.25	-1.25	23.79339745	7.305763664	55.14549871	1743.117259	66.95351964
-52.75	-1.25	23.94007304	7.179006938	51.95208634	1865.301901	66.22673837
-52.25	-1.25	24.08225882	7.107353497	48.59000211	1976.201407	65.87443556
-51.75	-1.25	24.23251045	7.147783806	46.22751605	2093.474277	66.99388387
-51.25	-1.25	24.40629816	7.155549492	45.47143588	2183.626288	67.62562662
-50.75	-1.25	24.51511835	7.12233247	43.81527254	2250.372287	69.03629214
-50.25	-1.25	24.62462371	7.113400728	45.03349168	2299.704538	70.68782807
-49.75	-1.25	24.76315428	6.944023853	46.81590328	2310.922023	72.37021044
-49.25	-1.25	24.90033263	6.668674063	49.36436707	2297.912947	74.61397833
-48.75	-1.25	24.98505605	6.599890068	52.3486708	2265.031976	76.44758759
-48.25	-1.25	25.05233416	6.149491368	48.26116388	2206.869719	78.26186409
-47.75	-1.25	24.98331821	6.295266474	44.52078477	2135.340118	80.39341864
-47.25	-1.25	25.05230549	5.939637023	40.27854343	2071.001161	81.97731143
-46.75	-1.25	25.20326121	5.282979573	36.03061971	1994.133969	84.02558081
-46.25	-1.25	25.34403246	4.925161041	32.5825514	1927.24298	86.00238195
-45.75	-1.25	25.64512091	3.631149526	28.99814162	1855.488088	88.03790545
-45.25	-1.25	NA	NA	NA	NA	NA
-44.75	-1.25	NA	NA	NA	NA	NA
-44.25	-1.25	NA	NA	NA	NA	NA
-43.75	-1.25	NA	NA	NA	NA	NA
-43.25	-1.25	NA	NA	NA	NA	NA
-42.75	-1.25	NA	NA	NA	NA	NA
-42.25	-1.25	NA	NA	NA	NA	NA
-41.75	-1.25	NA	NA	NA	NA	NA
-41.25	-1.25	NA	NA	NA	NA	NA
-40.75	-1.25	NA	NA	NA	NA	NA
-40.25	-1.25	NA	NA	NA	NA	NA
-39.75	-1.25	NA	NA	NA	NA	NA
-39.25	-1.25	NA	NA	NA	NA	NA
-38.75	-1.25	NA	NA	NA	NA	NA
-38.25	-1.25	NA	NA	NA	NA	NA
-37.75	-1.25	NA	NA	NA	NA	NA
-37.25	-1.25	NA	NA	NA	NA	NA
-36.75	-1.25	NA	NA	NA	NA	NA
-36.25	-1.25	NA	NA	NA	NA	NA
-35.75	-1.25	NA	NA	NA	NA	NA
-35.25	-1.25	NA	NA	NA	NA	NA
-34.75	-1.25	NA	NA	NA	NA	NA
-34.25	-1.25	NA	NA	NA	NA	NA
-33.75	-1.25	NA	NA	NA	NA	NA
-33.25	-1.25	NA	NA	NA	NA	NA
-32.75	-1.25	NA	NA	NA	NA	NA
-32.25	-1.25	NA	NA	NA	NA	NA
-31.75	-1.25	NA	NA	NA	NA	NA
-31.25	-1.25	NA	NA	NA	NA	NA
-30.75	-1.25	NA	NA	NA	NA	NA
-30.25	-1.25	NA	NA	NA	NA	NA
-89.75	-1.75	NA	NA	NA	NA	NA
-89.25	-1.75	NA	NA	NA	NA	NA
-88.75	-1.75	NA	NA	NA	NA	NA
-88.25	-1.75	NA	NA	NA	NA	NA
-87.75	-1.75	NA	NA	NA	NA	NA
-87.25	-1.75	NA	NA	NA	NA	NA
-86.75	-1.75	NA	NA	NA	NA	NA
-86.25	-1.75	NA	NA	NA	NA	NA
-85.75	-1.75	NA	NA	NA	NA	NA
-85.25	-1.75	NA	NA	NA	NA	NA
-84.75	-1.75	NA	NA	NA	NA	NA
-84.25	-1.75	NA	NA	NA	NA	NA
-83.75	-1.75	NA	NA	NA	NA	NA
-83.25	-1.75	NA	NA	NA	NA	NA
-82.75	-1.75	NA	NA	NA	NA	NA
-82.25	-1.75	NA	NA	NA	NA	NA
-81.75	-1.75	NA	NA	NA	NA	NA
-81.25	-1.75	NA	NA	NA	NA	NA
-80.75	-1.75	22.91737537	3.094263926	46.32368952	2669.217966	50.31896848
-80.25	-1.75	21.83361123	5.366206684	30.20181088	2632.60229	52.8274374
-79.75	-1.75	20.82204331	7.262704703	33.24381408	2418.361284	55.65122684
-79.25	-1.75	20.0267151	8.781075826	45.46319657	2089.568431	57.09555862
-78.75	-1.75	19.32198298	9.498674101	54.34023009	1757.803219	57.55852115
-78.25	-1.75	18.66736119	8.823327843	53.73341252	1571.87521	53.12869341
-77.75	-1.75	18.3722017	7.572928979	47.93974147	1518.479678	44.73586548
-77.25	-1.75	18.82963217	7.075350723	47.79987913	1602.228735	38.27648111
-76.75	-1.75	20.00730173	7.178912912	49.37322316	1760.543029	35.67477771
-76.25	-1.75	21.38401584	7.419389662	49.86396748	1912.875516	34.83950299
-75.75	-1.75	22.52540932	7.542133912	48.56155617	2007.514978	34.30567397
-75.25	-1.75	23.41595011	7.596136078	46.34424456	2076.849256	33.7938842
-74.75	-1.75	23.99753324	7.561230735	44.91414412	2151.14612	33.93398202
-74.25	-1.75	24.06151614	7.413365275	43.83703825	2269.524225	34.46614069
-73.75	-1.75	24.00900112	7.279807282	42.96595848	2384.924764	34.70086937
-73.25	-1.75	24.06065736	7.278798331	42.91997869	2453.52971	34.89587944
-72.75	-1.75	24.10396836	7.307963168	42.97519918	2507.354996	35.079011
-72.25	-1.75	24.13789639	7.289175004	42.68060599	2545.870462	35.56102133
-71.75	-1.75	24.15305393	7.235939888	42.17233135	2596.841597	35.99250421
-71.25	-1.75	24.16653837	7.188976548	41.60975934	2647.964738	36.08633838
-70.75	-1.75	24.1781618	7.213797442	41.64133271	2660.738109	35.93257263
-70.25	-1.75	24.19448016	7.254782388	41.79130289	2660.077049	35.56350515
-69.75	-1.75	24.20633688	7.270938401	41.74231441	2643.576235	35.34113119
-69.25	-1.75	24.2103764	7.268101802	41.61728921	2621.957008	35.23887525
-68.75	-1.75	24.22256967	7.258131301	41.4778143	2598.653125	35.3157339
-68.25	-1.75	24.2271594	7.271623935	41.46196629	2569.740122	35.98250382
-67.75	-1.75	24.23745816	7.273121691	41.43471925	2544.202814	37.04480034
-67.25	-1.75	24.2567739	7.251171338	41.32768219	2529.202572	38.57313992
-66.75	-1.75	24.27254802	7.205780198	41.15778215	2542.229674	40.35060549
-66.25	-1.75	24.30228504	7.146752001	40.81520807	2559.461625	41.97507661
-65.75	-1.75	24.36505016	7.137533833	40.78871425	2586.155909	43.78263699
-65.25	-1.75	24.42840195	7.115615378	40.5759832	2622.521538	45.35350918
-64.75	-1.75	24.47688604	7.110541966	40.91834887	2654.708496	46.68279525
-64.25	-1.75	24.50242019	7.121006283	41.61154072	2698.615166	48.26394466
-63.75	-1.75	24.51597295	7.109176069	42.33038253	2745.404234	49.47831717
-63.25	-1.75	24.54042321	7.154152342	44.10248722	2781.331264	50.85391951
-62.75	-1.75	24.55771147	7.174097801	45.84322729	2810.450794	52.13277567
-62.25	-1.75	24.567415	7.224499523	49.31355122	2827.2553	53.14649892
-61.75	-1.75	24.57285128	7.295032664	53.7922688	2832.943762	54.48267506
-61.25	-1.75	24.56921443	7.361243929	58.12712294	2825.728607	55.51990619
-60.75	-1.75	24.53568056	7.455604761	61.8600563	2799.681009	56.42147176
-60.25	-1.75	24.51211775	7.554014657	65.39265672	2759.905129	57.08564052
-59.75	-1.75	24.50844454	7.702825508	70.14462692	2708.92645	57.61736166
-59.25	-1.75	24.51957791	7.868073498	75.19758876	2622.749167	58.1787249
-58.75	-1.75	24.5729395	8.026075555	80.24167882	2516.882526	58.67263909
-58.25	-1.75	24.62602077	8.199018372	84.70664727	2372.681593	59.16954017
-57.75	-1.75	24.69905156	8.340126298	88.39228134	2206.659786	59.76009165
-57.25	-1.75	24.70560037	8.420365563	90.11892177	2057.23293	60.52147154
-56.75	-1.75	24.65077617	8.444346487	90.32377148	1902.093651	61.26181342
-56.25	-1.75	24.57171587	8.3783443	87.57832589	1767.102016	62.31607787
-55.75	-1.75	24.46577185	8.195645729	81.82413232	1690.723848	63.16915326
-55.25	-1.75	24.34052365	7.943350295	73.85740014	1633.442356	64.0297402
-54.75	-1.75	24.21069303	7.729465468	67.82755369	1629.948277	64.34919483
-54.25	-1.75	24.08484481	7.572904896	63.25787211	1674.588181	64.71920369
-53.75	-1.75	24.00283211	7.398675669	58.28640862	1737.144812	64.46673887
-53.25	-1.75	24.00632851	7.270967119	55.40856381	1851.194596	64.4449576
-52.75	-1.75	24.08650284	7.154520014	53.57919957	1973.859064	64.26319028
-52.25	-1.75	24.17441069	7.100735509	51.66791045	2092.85235	64.3656701
-51.75	-1.75	24.2708646	7.144475874	50.61333675	2220.461431	65.62620808
-51.25	-1.75	24.40289034	7.203608504	51.30587091	2319.194252	66.77966716
-50.75	-1.75	24.50359679	7.196120753	50.81549266	2396.020689	68.64451391
-50.25	-1.75	24.58730677	7.271156544	52.72389002	2440.317735	70.45960609
-49.75	-1.75	24.66575669	7.271306815	54.80268137	2453.131294	72.2549543
-49.25	-1.75	24.71111889	7.254976544	57.44939042	2443.274242	74.50551151
-48.75	-1.75	24.68642829	7.456403916	60.71912955	2401.302875	76.61368457
-48.25	-1.75	24.6557885	7.3614927	58.6492653	2355.919812	78.61927923
-47.75	-1.75	24.55703325	7.569198363	56.82287267	2286.503991	80.41478254
-47.25	-1.75	24.58833736	7.381139156	53.82539208	2228.384649	81.97023531
-46.75	-1.75	24.70533785	6.936225108	50.07341546	2164.61332	83.89685209
-46.25	-1.75	24.87081922	6.51422972	46.07148577	2086.629445	85.81951853
-45.75	-1.75	25.19580896	5.421802766	40.58414598	2014.883463	88.25328733
-45.25	-1.75	25.57361514	4.163415933	33.04589867	1925.816163	90.97038857
-44.75	-1.75	25.88119352	3.066772505	25.9715336	1854.132229	93.53330606
-44.25	-1.75	NA	NA	NA	NA	NA
-43.75	-1.75	NA	NA	NA	NA	NA
-43.25	-1.75	NA	NA	NA	NA	NA
-42.75	-1.75	NA	NA	NA	NA	NA
-42.25	-1.75	NA	NA	NA	NA	NA
-41.75	-1.75	NA	NA	NA	NA	NA
-41.25	-1.75	NA	NA	NA	NA	NA
-40.75	-1.75	NA	NA	NA	NA	NA
-40.25	-1.75	NA	NA	NA	NA	NA
-39.75	-1.75	NA	NA	NA	NA	NA
-39.25	-1.75	NA	NA	NA	NA	NA
