"x"	"y"	"bio.1"	"bio.2"	"bio.3"	"bio.4"	"bio.5"	"bio.6"	"bio.7"	"bio.8"	"bio.9"	"bio.10"	"bio.11"	"bio.12"	"bio.13"	"bio.14"	"bio.15"	"bio.16"	"bio.17"	"bio.18"	"bio.19"
-47.25	-4.75	24.11832316	8.251648375	53.23236216	108.2366829	33.67254704	18.17135934	15.5011877	23.60640382	23.60466383	25.53314612	23.60466383	2958.553765	598.3566576	13.51580749	86.79082526	1430.659402	88.09677476	278.7401643	88.09677476
-50.75	-18.25	22.42352916	9.952793598	53.41165888	247.4705423	31.46959846	12.83547661	18.63412185	24.04389376	19.11267967	24.58560641	19.11267967	1353.83829	250.5582734	2.284065321	93.66735507	724.3175519	9.65919781	337.5595303	9.65919781
-59.25	-22.75	25.24282908	10.32325363	55.71963069	315.5881682	33.14855576	14.6214164	18.52713936	28.63564043	21.14443066	28.63564043	21.14443066	1138.833371	174.9621129	12.81617422	70.64529363	509.9326273	50.36395123	509.9326273	50.36395123
-50.25	-18.75	22.95328135	9.853435848	53.55387883	249.3140345	31.82312343	13.42401572	18.39910771	24.64647251	19.58877712	25.07591989	19.58877712	1301.9428	245.9819865	2.587470464	93.48689071	699.4649853	11.14275385	327.9991618	11.14275385
-52.25	-5.25	23.26274334	8.029525056	57.38235866	58.70632116	30.9354311	16.94241087	13.99302023	23.20005251	22.59040221	23.99464758	22.59040221	2768.792987	417.1093681	19.21316218	68.46485009	1139.624077	103.1020374	497.5989738	103.1020374
-55.25	-0.75	24.06586038	8.477593002	60.3288602	98.16171248	33.68225258	19.62995162	14.05230096	24.00490406	25.4440801	25.4440801	23.1192573	1468.61687	306.8115319	21.82089502	71.39938741	585.4034734	154.6044432	154.6044432	370.452777
-54.25	-19.25	24.40991078	9.884409363	55.84370506	208.5783133	33.09197718	15.39184544	17.70013174	25.66072185	21.68508984	26.34658511	21.68508984	1418.103972	258.0729583	2.722971359	90.66493258	751.9692186	15.07016087	367.1146159	15.07016087
-56.75	-11.75	23.73680176	10.74948545	52.82318827	167.975001	34.8945783	14.54464146	20.34993684	23.7807735	22.65561764	25.53531281	22.65561764	1669.418637	277.3892847	0.98879926	82.46587335	783.1978511	9.093335836	426.8184519	9.093335836
-59.25	-17.25	26.10883195	9.683002857	55.85411152	184.1142472	34.29064485	16.95440479	17.33624006	27.17063005	23.84423569	27.92072115	23.84423569	1197.881812	200.6084465	2.893526448	83.4259861	577.4806538	15.82295903	317.4995995	15.82295903
-52.75	-9.25	23.47198935	10.19853785	51.73974519	156.3390134	34.92663678	15.21541128	19.7112255	23.23782839	22.49514235	25.36817263	22.49514235	2200.242247	366.6373331	1.276202087	85.34805388	1056.028455	10.42496771	469.7351741	10.42496771
-57.25	-5.25	24.28683294	8.333276193	57.72418979	81.91199586	32.58916265	18.15279512	14.43636753	24.10111448	23.53220077	25.37373771	23.53220077	2263.75343	346.8997117	19.1685772	64.38702689	958.4845334	105.9431931	444.088766	105.9431931
-53.75	-4.25	23.6361026	7.423315908	63.3014397	52.39090182	30.19398529	18.46705468	11.72693061	23.66051728	23.04755818	24.32054384	23.04755818	2409.508343	349.0948512	34.44705472	60.20416893	918.2200478	165.0979286	410.2886419	165.0979286
-50.75	-11.75	25.4585754	9.131331846	56.65681565	146.2398716	34.57646344	18.45954663	16.11691681	25.50032458	24.11158012	27.39770745	24.11158012	1644.802968	314.4399242	0.425275779	96.66644654	874.9892886	2.893563902	310.4293374	2.893563902
-59.75	-20.75	26.67572354	9.922619212	57.27818898	267.6221621	33.98368413	16.66012801	17.32355612	29.26503549	23.18832906	29.26503549	23.18832906	1093.431299	174.8717901	8.56208376	76.19528773	516.4550622	36.73537104	516.4550622	36.73537104
-46.75	-19.75	19.51158801	9.470094389	54.21401874	287.0759465	27.61424421	10.1462634	17.46798081	22.07584931	15.52345984	22.07584931	15.52345984	1165.153196	224.4353646	8.578947748	88.38389303	609.5238236	29.40155871	609.5238236	29.40155871
-48.75	-7.75	25.76939918	7.87051034	57.86737331	146.6525567	34.07551765	20.4745714	13.60094625	24.61840876	26.1644233	27.57062932	24.61840876	2542.304002	473.664754	1.699509396	95.30981796	1301.334974	11.74345486	347.5057297	1301.334974
-56.25	-20.75	24.66981528	10.0060384	56.4866571	240.5459534	32.95605425	15.24206848	17.71398577	26.60773264	21.46719099	26.60773264	21.46719099	1310.909554	233.5259545	6.847528912	84.57114286	672.5068389	30.72723965	672.5068389	30.72723965
-47.25	-15.25	22.11088033	8.153664077	50.15217323	231.1521309	30.14099422	13.88314625	16.25784797	23.52739838	18.84381121	24.10051057	18.84381121	1036.47203	191.5083125	4.20352671	97.59683071	572.3219423	14.16825063	204.1893546	14.16825063
-44.75	-4.25	26.2993644	7.666218782	60.38768298	138.7480294	34.52309517	21.82809115	12.69500402	25.17031965	26.35852771	28.12868776	25.17031965	2786.557352	629.6269126	8.157993017	94.94269695	1522.652674	97.05091195	163.1436368	1522.652674
-51.25	-23.75	19.51455761	10.51938404	59.90215247	297.4158106	27.34346213	9.782517151	17.56094498	22.56509294	15.5891357	22.56509294	15.5891357	1427.412241	258.3768617	19.39942765	76.15932836	719.7756575	76.75378414	719.7756575	76.75378414
-57.75	-28.25	20.35440906	10.66597222	48.88313155	434.3063449	31.06531266	9.245981784	21.81933088	25.45978963	14.84628894	25.45978963	14.84628894	1368.670883	173.039447	45.01760451	42.96080372	486.1668647	146.6404757	486.1668647	146.6404757
-50.25	-8.25	25.08703954	8.608446551	57.84465097	125.6114741	34.13644235	19.25443268	14.88200967	24.29619016	25.1505784	26.67212298	24.22926661	2438.729681	430.8939407	1.583589866	90.5649651	1222.410129	11.40146779	416.7166046	788.2014796
-52.25	-19.75	23.88567375	9.718334478	54.93352936	231.1807281	32.24635975	14.55528002	17.69107973	25.48495927	20.78386395	25.84878251	20.78386395	1359.546405	250.7794614	2.993621833	90.93407229	723.1546758	15.54374456	353.7664843	15.54374456
-44.75	-11.25	23.42140624	8.53811182	55.08809329	181.39067	31.62210511	16.12309015	15.49901496	24.10179867	20.97238868	25.27870547	20.97238868	1109.605402	252.4905949	5.071014407	107.0268104	647.6057703	20.38159912	118.605282	20.38159912
-52.25	-1.75	24.17441069	7.100735509	65.48534635	51.66791045	31.2672158	20.42397238	10.84324342	24.09690022	24.81287476	24.81287476	23.63044995	2092.85235	410.4714159	42.04190557	64.3656701	900.2295067	181.3502518	181.3502518	403.1300358
-60.75	-20.75	26.13904643	10.82329338	58.00044589	289.0896211	34.01633394	15.35562674	18.6607072	29.11359457	22.4156818	29.11359457	22.4156818	1047.828239	163.0769404	8.676883347	73.33775948	478.2005672	36.93091861	478.2005672	36.93091861
-50.25	-2.75	24.40019451	7.317335826	60.59449374	58.15211804	31.98019233	19.90428349	12.07590884	24.2697258	25.15321766	25.15321766	23.7378956	2704.449279	476.5858055	49.41724661	69.95060303	1285.214714	239.2738156	239.2738156	308.4259649
-54.25	-22.25	22.35180415	10.75822	56.72316711	291.0292181	30.95971767	11.99353411	18.96618356	25.04461941	18.52937751	25.04461941	18.52937751	1375.731276	242.7270707	10.64599342	81.90651859	700.2308946	44.47696125	700.2308946	44.47696125
-54.75	-17.75	25.40308763	9.952119436	55.90779187	189.6673941	34.50124851	16.70029608	17.80095243	26.20976205	23.00360985	27.45913535	23.00360985	1407.46921	253.1399213	1.69787241	91.78080987	744.4638516	9.024043242	354.5661737	9.024043242
-39.25	-7.75	23.35884857	7.841320397	58.01348079	155.8185095	31.05421569	17.53783934	13.51637635	24.23512325	24.62575528	24.62575528	21.27583212	1385.779696	315.4700727	12.29142131	103.5505607	635.0480549	51.5529252	51.5529252	72.68581057
-51.75	-22.25	22.56720156	10.88179036	58.24318962	273.167004	31.18495234	12.50158279	18.68336955	25.07990435	18.89372281	25.07990435	18.89372281	1358.46905	252.1152412	8.892264026	85.24366246	719.0750487	39.6859935	719.0750487	39.6859935
-56.25	-26.75	21.2480978	10.61579309	52.39208514	385.1319652	30.70608639	10.44387872	20.26220767	25.60731883	16.29343345	25.60731883	16.29343345	1429.463061	194.9398453	42.16511624	51.18357703	549.1366179	136.81938	549.1366179	136.81938
-55.25	-16.25	24.85352328	9.832308588	55.16318669	180.3697128	34.1929516	16.36891137	17.82404023	25.4459844	22.77470648	26.94423858	22.77470648	1399.906462	242.6430229	1.00435829	90.70690751	720.1832454	5.793213942	354.4439991	5.793213942
-53.75	-25.75	19.4546132	10.58588135	57.00833465	325.5211799	27.97052754	9.401521063	18.56900648	23.03061359	15.24532573	23.03061359	15.24532573	1494.832022	224.3228063	39.57214621	57.55638463	628.8439003	137.2547846	628.8439003	137.2547846
-57.75	-24.25	23.77413902	10.8092394	55.51977777	344.2245801	32.3006577	12.83148863	19.46916907	27.52841341	19.29271578	27.52841341	19.29271578	1264.247857	188.6208618	20.45314848	66.18630794	548.6757311	74.06809532	548.6757311	74.06809532
-51.25	-5.25	23.32583059	8.234938087	56.31969284	60.77449272	31.49712609	16.8753523	14.62177379	23.22122757	22.69983527	24.09924641	22.69983527	2899.627004	459.1727125	16.99310306	72.06620324	1200.655366	94.53831406	482.8162537	94.53831406
-44.75	-21.25	16.54115452	9.085069813	54.71046029	305.1910191	24.49419848	7.888471228	16.60572725	19.74635568	12.42734162	19.74635568	12.42734162	1307.265866	236.4212326	21.31266252	74.7788434	625.9164054	72.57012867	625.9164054	72.57012867
-51.75	-14.25	24.76924189	9.27996497	54.3864017	183.9910352	33.80525933	16.74223497	17.06302436	25.26475232	22.55565902	27.01700653	22.55565902	1379.669229	258.2227205	0.52480221	96.38328506	737.5496131	2.882539668	293.9948387	2.882539668
-54.25	-4.25	23.7070052	7.489659195	63.48615826	54.9387735	30.34186616	18.54455569	11.79731047	23.57951476	23.09837149	24.43061002	23.09837149	2339.021511	332.3059422	34.36798138	59.62913724	889.2958834	164.6875751	404.0389271	164.6875751
-63.75	-13.25	26.1981212	9.867665337	56.93211772	136.0807032	34.71073132	17.37839637	17.33233495	26.31907473	25.45291622	27.70137764	25.31911623	1214.487386	195.50656	3.501382065	71.9767941	501.1712885	25.77087188	349.9572701	337.5879559
-55.75	-8.25	23.1560351	9.722265302	53.85835464	98.8780209	33.3187554	15.26721007	18.05154533	22.98229585	22.55978253	24.30086079	22.55978253	2301.384264	359.1785878	3.120014548	74.71021323	1024.033238	30.3105347	555.7024995	30.3105347
-46.75	-4.75	24.16306204	8.389959255	52.89087691	118.4259673	33.96142719	18.09865511	15.86277208	23.58442745	23.56862372	25.76755079	23.56862372	2992.942233	615.6573956	11.43292712	88.59402513	1466.493853	84.12764607	263.5934111	84.12764607
-46.25	-20.75	17.90374508	9.923496622	56.68572812	303.3460949	25.96063832	8.454474156	17.50616416	20.83353511	13.72490562	20.83353511	13.72490562	1261.552491	236.8686942	12.26793611	83.79151266	643.3812831	43.66187706	643.3812831	43.66187706
-56.25	-17.25	26.49360724	9.955501096	55.0363555	179.4354695	35.74113932	17.6521852	18.08895412	27.20740173	24.23934012	28.51306	24.23934012	1326.725632	227.9418997	1.614621324	89.32872076	679.4037682	8.485103444	339.641397	8.485103444
-46.75	-4.25	24.0663953	8.453042138	54.85116536	96.66225598	33.43517753	18.02430689	15.41087064	23.68293117	23.2620346	25.41452559	23.2620346	2873.289778	605.8990086	16.264689	86.31642506	1473.411483	118.9679479	241.5376982	118.9679479
-50.25	-1.25	24.62462371	7.113400728	66.70531945	45.03349168	31.66495524	21.001037	10.66391824	24.59441844	25.14217594	25.14217594	24.12398454	2299.704538	477.3943543	38.31380848	70.68782807	1042.360121	149.1260133	149.1260133	456.2661568
-43.75	-8.25	25.16776874	7.138764673	53.27871741	148.8733789	32.64694511	19.24804022	13.39890489	24.76860328	23.93448388	27.42349192	23.93448388	2045.054708	493.2653464	2.707866861	115.0773901	1165.037349	18.05700894	108.3993341	18.05700894
-60.75	-11.25	23.94669552	10.37024678	54.77486523	139.7651965	34.04066778	15.10817615	18.93249163	23.9065802	23.18099579	25.436324	23.18099579	1542.099005	241.4889135	2.413225939	74.64429387	676.3992517	24.34899716	397.6226173	24.34899716
-49.25	-2.25	24.55169038	7.438091031	61.05875679	61.83994833	32.36826884	20.18641087	12.18185797	24.44520376	25.31885396	25.31885396	23.82559669	2571.576673	515.0639211	41.04667577	74.72010232	1278.970603	178.2692218	178.2692218	356.1026223
-53.25	-15.75	24.85514299	9.348201332	54.20832933	184.5090748	33.61914474	16.37419097	17.24495377	25.45366534	22.53788714	26.99357247	22.53788714	1409.971145	249.5424967	0.780847526	93.44035541	739.3757787	4.295275603	336.8451497	4.295275603
-45.25	-13.25	23.62438454	8.495826435	53.93953979	210.590409	31.44899402	15.69834715	15.75064687	24.89469164	20.60131022	25.24337735	20.60131022	896.7574346	185.4805048	6.14028326	100.1520836	509.9957929	21.70504649	132.4962982	21.70504649
-48.75	-2.25	24.52797175	7.511741478	60.54495322	64.87538623	32.50102051	20.09413756	12.40688295	24.43395826	25.3180667	25.3180667	23.74580979	2535.338004	514.3179086	39.25299074	76.75920779	1291.060577	169.7411317	169.7411317	342.3749405
-60.25	-22.25	25.91359193	10.20333798	54.16386417	320.2805535	33.89257506	15.05466877	18.83790629	29.38759807	21.77358476	29.38759807	21.77358476	1073.868298	162.8996589	11.02306342	70.25488596	474.2028829	44.1158115	474.2028829	44.1158115
-53.25	-19.75	24.17017384	9.657357267	55.41114665	218.9439806	32.42053765	14.9919915	17.42854615	25.61910913	21.26669757	26.09456411	21.26669757	1386.335053	251.3484416	3.066617998	90.26606268	733.1750202	16.59086958	363.3207502	16.59086958
-49.75	-9.75	25.40520288	8.902297335	57.34309417	128.789803	34.63746683	19.11284706	15.52461977	24.96330955	24.80388303	27.19213297	24.66148599	2031.200929	383.1435966	0.667425975	96.02837105	1072.001631	4.884266375	342.4492764	611.865755
-45.75	-22.25	17.2700104	9.220551678	54.61288913	302.9939149	25.21172657	8.328254875	16.8834717	20.4725209	13.16912291	20.4725209	13.16912291	1387.764915	242.5338453	21.32725846	74.21594161	668.9621972	75.69471908	668.9621972	75.69471908
-57.75	-10.75	23.76558651	10.44318643	53.79304818	144.4004086	34.45529318	15.04165744	19.41363574	23.7965352	22.81667785	25.24414913	22.81667785	1793.4779	280.5485116	1.627686038	77.29233465	806.496654	17.54831576	472.6779975	17.54831576
-49.25	-7.25	25.17373573	7.947327243	56.76077485	134.6219018	33.78299412	19.78155164	14.00144248	24.18039853	25.55599454	26.70756828	24.18039853	2666.075102	475.7260125	2.278758552	91.60637065	1314.539417	16.10067382	388.660358	1314.539417
-60.25	-19.75	26.61148562	9.597873365	55.67329136	260.4238489	33.67271514	16.43307809	17.23963705	29.01700885	23.16565269	29.01700885	23.16565269	1057.875513	170.1585146	7.228553679	76.86538023	499.0695109	32.81787259	499.0695109	32.81787259
-54.25	-10.25	23.88367177	10.38013774	51.72743674	167.7252343	35.06568404	14.99869755	20.06698649	23.57895687	23.14762859	25.812154	22.99594761	1973.114874	330.5706015	0.892351434	84.78874565	944.2723727	8.196228237	456.1799369	564.4663362
-57.25	-20.25	26.46555156	9.542304819	55.90808653	226.4443387	34.19337553	17.12553184	17.06784369	28.2252929	23.40735067	28.2252929	23.40735067	1228.940891	213.2789247	6.043951016	84.11691969	624.2442918	27.51090863	624.2442918	27.51090863
-47.75	-11.25	24.60360023	8.679712044	54.47309678	156.0663849	33.58924633	17.6553036	15.93394273	24.50980239	23.05350774	26.80609435	23.05350774	1571.371471	333.3637518	0.968889186	105.0064942	904.7111615	4.697527698	226.8431376	4.697527698
-61.25	-20.25	25.76764935	11.00492672	58.83725762	283.7307369	33.67814709	14.9741368	18.70401029	28.66962357	22.13122905	28.66962357	22.13122905	1032.032202	159.6390959	8.484158326	72.74681491	467.8172405	36.71046844	467.8172405	36.71046844
-58.25	-9.75	23.94757674	10.13004002	53.08123199	117.7285144	34.61635472	15.53232136	19.08403336	23.91117894	23.16535496	25.17499087	23.16535496	1931.582661	292.8430165	2.677691275	72.85678735	838.7397205	29.51618024	512.3484255	29.51618024
-44.75	-7.25	25.07153084	6.921067372	55.31384884	148.3316672	32.83622494	20.32386589	12.51235905	24.07019056	24.73875333	27.34405992	24.07019056	2730.804044	606.2220454	2.212975679	108.8287842	1460.858473	18.03974746	172.7307022	1460.858473
-46.75	-13.75	23.48830915	8.260310959	51.40801501	199.8839188	31.54053102	15.4723927	16.06813832	24.43787465	20.64888666	25.38138929	20.64888666	1075.801838	219.1318964	3.574615798	101.9873496	616.58006	13.04782935	178.9143101	13.04782935
-56.25	-7.25	23.61413974	9.304138397	54.10190986	87.57017277	33.08041352	15.88298293	17.19743059	23.49611851	22.85897392	24.69498226	22.85897392	2337.003787	361.4835964	6.320651096	70.59660154	1018.506953	49.85944448	534.044506	49.85944448
-58.75	-25.75	22.49331447	10.40887024	50.0629723	399.353084	32.02546448	11.23390985	20.79155463	27.07104198	17.37323217	27.07104198	17.37323217	1253.503668	184.926817	25.79805529	58.18914601	494.0188193	87.04665896	494.0188193	87.04665896
-60.25	-13.25	23.81386798	10.81974018	54.35514542	166.1532109	34.1539966	14.24835548	19.90564112	23.92382574	22.83951551	25.61076661	22.83951551	1409.284905	235.3129111	1.830347097	79.32155629	639.8009946	14.9877234	369.97365	14.9877234
-58.75	-2.25	24.69351767	7.981123753	55.05179646	84.30555786	34.65774046	20.16025942	14.49748104	24.56274346	24.18840561	25.75892005	24.18840561	2545.191637	380.233315	27.74450372	58.18501489	901.6622525	274.3231149	578.6463823	274.3231149
-58.25	-3.75	24.72854226	8.034965995	56.77095566	85.36305838	33.76976872	19.61646462	14.1533041	24.36281294	24.12286566	25.86584113	24.12286566	2362.928967	355.0632884	29.99754972	61.03601757	930.261607	173.1044161	470.5528961	173.1044161
-56.75	-15.75	26.09097168	9.820955047	54.80503182	166.8193171	35.40845152	17.48864613	17.91980539	26.57886086	24.18705105	28.09681872	24.18705105	1332.612756	225.9769338	1.094064609	87.7532451	657.2714857	6.315352792	348.7000995	6.315352792
-57.75	-11.25	23.66543965	10.60513597	53.91236229	154.6037392	34.37138535	14.70032009	19.67106526	23.75032451	22.59710808	25.26781507	22.59710808	1709.74798	273.8687744	1.383044984	78.92860257	779.0388071	14.15486493	447.9876737	14.15486493
-60.75	-19.75	26.35708265	9.80045021	56.31764812	265.6286532	33.45485027	16.05275601	17.40209426	28.87897083	22.87384165	28.87897083	22.87384165	1040.653631	164.8531469	7.688239878	75.15032575	483.2583288	34.53226001	483.2583288	34.53226001
-41.25	-6.25	25.27505211	7.370737083	57.49262093	143.1185093	32.65547114	19.8351527	12.82031844	24.4309212	24.15839952	27.41025707	24.15839952	2008.956773	480.848022	4.187475847	112.06236	1009.473357	38.48456921	54.34792688	38.48456921
-47.75	-20.25	19.56011423	10.39551103	55.59611591	289.4797374	28.41240638	9.714137884	18.6982685	22.07816767	15.56856274	22.07816767	15.56856274	1250.294615	238.6450769	7.16085298	89.23655149	661.2491127	26.70101631	661.2491127	26.70101631
-50.25	-23.25	19.12972224	10.46003131	59.01775358	304.4280333	27.07484424	9.351310761	17.72353348	22.2353977	15.03030917	22.2353977	15.03030917	1428.806376	263.0455954	16.71671533	79.05525408	735.6816951	67.67214222	735.6816951	67.67214222
-52.25	-17.25	22.20491403	10.35781874	55.00681814	221.5248754	31.59356876	12.76350535	18.83006341	23.47921152	19.33116231	24.27607063	19.33116231	1485.86646	269.9717259	1.619715068	94.13039644	795.6337242	7.554818646	358.9092118	7.554818646
-41.25	-19.25	21.87259867	5.863595981	49.33814499	238.5856641	28.10853376	16.22402537	11.88450839	24.43791478	18.77326401	24.43791478	18.77326401	952.0059648	130.2715655	41.02351077	41.7036015	341.5066911	134.1125729	341.5066911	134.1125729
-49.75	-21.75	21.46103409	10.93854525	58.30430081	268.7676641	30.17689466	11.41576539	18.76112927	23.91188358	17.82340618	23.91188358	17.82340618	1363.180031	254.0271682	7.681041377	87.58389536	729.1765638	33.70413338	729.1765638	33.70413338
-49.25	-10.75	25.4184557	8.916757842	56.35012202	142.7136463	34.5525838	18.72873547	15.82384833	25.16451971	24.3697577	27.43817051	24.3697577	1773.706323	349.9726003	0.533450394	99.65037516	969.636339	3.370526527	290.9237125	3.370526527
-52.75	-17.75	22.01944503	10.2209886	55.00903578	225.9472561	31.23699489	12.6564318	18.58056309	23.34768257	19.13117815	24.11445531	19.13117815	1501.182646	274.0369225	1.968950392	93.43414137	803.6802463	9.04345679	370.199058	9.04345679
-51.25	-23.25	20.35841424	10.94245467	59.64952748	300.3264399	28.66656507	10.3219861	18.34457897	23.33354314	16.34135067	23.33354314	16.34135067	1400.280009	258.4027264	15.05656783	80.03733581	723.5414811	61.58509828	723.5414811	61.58509828
-57.25	-4.75	24.37391494	8.1869072	58.27014508	80.38644325	32.68726041	18.6373431	14.04991731	24.14256456	23.67305238	25.45088064	23.67305238	2255.42551	337.2085916	24.07217243	62.98347316	936.5765589	126.4914958	431.3849923	126.4914958
-47.75	-16.75	21.6037035	8.556595917	50.53987823	251.9612638	29.78531222	12.85492731	16.93038491	23.36000649	18.05272614	23.60287316	18.05272614	1061.636106	202.30598	4.48489271	95.03953521	572.8649477	14.4788521	239.3045997	14.4788521
-57.75	-18.25	26.5719177	10.19580357	56.84287332	191.2041136	35.24373896	17.30691948	17.93681948	27.70501226	24.17821632	28.44033875	24.17821632	1239.69098	208.8886926	2.926579614	86.05284519	621.9752838	15.39563063	327.0740569	15.39563063
-56.25	-27.25	20.90050957	10.61693996	51.76633487	390.8748741	30.59015929	10.08080705	20.50935224	25.37767482	15.89521873	25.37767482	15.89521873	1445.716971	192.0160722	46.39789138	47.79015792	539.4347552	149.0694044	539.4347552	149.0694044
-54.75	-25.25	21.15495226	10.66539048	57.26125091	317.7353943	29.42066628	10.79482365	18.62584263	24.55603303	17.07209343	24.55603303	17.07209343	1430.021867	216.2349712	32.29244527	61.44157399	614.9506294	112.6616536	614.9506294	112.6616536
-50.75	-10.75	25.2691612	9.247611136	57.57190683	139.5303558	34.49465195	18.43193726	16.06271469	25.0781261	24.31557244	27.12893471	24.31557244	1847.115953	343.4331295	0.522285779	94.5831097	961.8895556	3.854801793	347.4940519	3.854801793
-44.25	-22.25	17.70838985	8.119981027	52.52929267	283.0775175	25.43056136	9.972555713	15.45800565	20.8256298	13.95039403	20.8256298	13.95039403	1362.869604	228.5396222	30.50163439	65.65975319	612.2573081	99.93038098	612.2573081	99.93038098
-46.75	-22.75	18.661263	9.49072441	55.61302503	298.1256905	26.44746083	9.381810462	17.06565037	21.78878192	14.60597022	21.78878192	14.60597022	1396.252012	241.0695902	19.41717824	75.34758178	684.4077748	71.88030734	684.4077748	71.88030734
-56.25	-11.25	23.83960377	10.59655398	52.39837326	167.1332778	34.94478694	14.72172787	20.22305907	23.76224876	22.91404521	25.63200031	22.91404521	1757.941268	290.8610187	0.958707313	82.59413828	826.6566791	9.117229986	443.9255594	9.117229986
-55.25	-26.25	21.16541274	10.7551897	55.36888381	341.4943565	30.00930821	10.58469829	19.42460992	24.95710505	16.79047635	24.95710505	16.79047635	1459.377734	202.3881757	41.5496877	53.55797106	579.3683067	138.768612	579.3683067	138.768612
-55.25	-3.75	24.0729412	7.536844647	63.43614843	59.61949698	31.15817812	19.27718466	11.88099346	24.03780225	23.48777609	24.8910703	23.48777609	2141.684391	289.7788155	40.36898501	57.89034878	802.3422181	189.434569	359.3810867	189.434569
-46.75	-10.25	24.45252103	8.234328822	54.35161424	152.4907689	33.15138623	18.00127719	15.15010904	24.16838209	23.06567905	26.71982426	23.06567905	1672.368479	365.9586507	1.475129167	107.3566047	970.5673605	7.139801362	197.9600435	7.139801362
-56.75	-3.75	24.46664774	7.905763541	60.53231473	75.29971719	32.52473465	19.46433282	13.06040183	24.175268	23.84374391	25.50103009	23.84374391	2187.901212	314.7613331	34.06893921	59.69321888	839.8617362	177.6333582	396.4745584	177.6333582
-53.25	-25.25	19.02441202	10.43553986	57.43141726	318.7930356	27.32650669	9.156069044	18.17043765	22.48289272	14.878977	22.48289272	14.878977	1490.256383	237.8071735	35.02822931	62.15090723	661.2159178	124.0154718	661.2159178	124.0154718
-57.75	-7.25	24.17106151	9.261011608	54.72965159	88.99958044	33.3435384	16.4221597	16.9213787	23.9729368	23.51123448	25.288021	23.51123448	2208.246258	336.0808935	7.662608956	67.48496554	940.3114039	58.69077728	514.2105272	58.69077728
-43.25	-12.75	22.61114076	8.064487873	55.14266232	239.1827489	30.06423788	15.43946727	14.62477061	24.62140077	19.25541679	24.62140077	19.25541679	699.1391972	134.9527378	12.75989522	83.93384118	360.9404611	50.77617548	360.9404611	50.77617548
-42.75	-5.25	26.86601569	7.350739106	58.83572896	151.9714095	34.59443158	22.10076619	12.49366539	25.52279723	26.73513831	29.05841298	25.52279723	2564.476789	579.6713154	2.879822692	108.1425035	1373.16605	43.04425339	88.17782189	1373.16605
-54.75	-12.75	23.99561425	10.96452647	53.82993908	178.4909491	35.16053647	14.79171077	20.3688257	24.03120418	22.7754177	26.09810393	22.7754177	1560.387999	274.2727612	0.563265437	88.82930355	772.807783	4.209295049	372.1345384	4.209295049
-51.25	-17.75	21.87701209	10.35305798	54.38825597	238.7928135	31.29955783	12.26409182	19.03546601	23.38518878	18.72816154	23.99624442	18.72816154	1413.078419	256.0886128	1.993731539	94.00693978	756.3053555	8.706391574	346.407962	8.706391574
-52.25	-0.25	23.82420556	7.239470677	66.08672726	40.41609549	30.87460431	19.9201041	10.95450021	23.91186575	24.23769228	24.23769228	23.4031376	1770.673802	348.4261269	31.40546585	67.39196345	672.7916459	131.7066273	131.7066273	479.5400596
-56.25	-9.75	23.82984309	10.07412679	53.26970683	141.1307375	34.37827345	15.4667243	18.91154915	23.57322905	23.30072852	25.29268943	23.15272535	2036.51088	322.5870425	1.635228538	78.125209	925.1583575	17.48043019	517.4367276	576.4353645
-48.25	-15.25	22.20604886	8.485963615	50.59526602	224.7831948	30.65489377	13.88264553	16.77224824	23.41370877	19.07226579	24.34371481	19.07226579	1151.36701	215.1084799	3.205544515	98.84525344	641.8252813	10.48953452	232.2005606	10.48953452
-40.25	-4.25	25.18772486	6.998137121	62.90043319	84.29007849	31.83465979	20.70892223	11.12573756	24.80609211	26.33418953	26.33418953	24.44354122	1559.564954	379.3467847	6.94984148	101.2643189	911.5823049	55.75062103	55.75062103	78.78090192
-57.75	-21.25	25.88635105	9.853438193	57.21386341	252.6029263	33.45385597	16.2317395	17.22211647	28.16204564	22.51334568	28.16204564	22.51334568	1206.304822	202.0390298	9.233122186	79.64822886	592.8927557	38.18641952	592.8927557	38.18641952
-53.25	-22.25	22.42794109	10.89246576	57.2872545	286.7665108	31.11571859	12.10195042	19.01376817	25.06742894	18.64862024	25.06742894	18.64862024	1377.239576	249.2979265	9.588714514	83.70567392	715.857924	41.57620435	715.857924	41.57620435
-55.75	-16.75	25.79973122	9.973245813	55.40850931	178.4195864	35.1764624	17.17697832	17.99948408	26.42641371	23.63928594	27.8561501	23.63928594	1361.602162	234.5400453	1.29234618	90.11917689	699.5726814	6.956434682	347.47775	6.956434682
-53.75	-20.75	24.09302469	9.94706107	56.03130638	230.4093565	32.35107522	14.59839067	17.75268455	25.86046808	21.06550344	25.87089217	21.06550344	1376.767827	248.0795652	4.890519738	87.86890804	722.9065925	24.64934947	367.1144046	24.64934947
-57.25	-20.75	25.96543129	9.717464971	56.57892404	237.7798214	33.68639663	16.51133518	17.17506145	27.94527554	22.76173723	27.94527554	22.76173723	1232.469598	212.6067504	7.48985843	82.53824436	620.5423452	32.46129362	620.5423452	32.46129362
-53.75	0.25	23.78206653	7.99757351	61.74501917	79.81224069	32.48658398	19.53400316	12.95258082	23.9031163	24.83647683	24.83647683	22.99632214	1436.009223	287.7960581	24.54675019	72.26633986	513.5010844	117.1858675	117.1858675	430.4046706
