"","species","lon","lat"
"1","Anodorhynchus hyacinthinus",-56.724111,-16.594513
"2","Anodorhynchus hyacinthinus",-55.898935,-20.097348
"3","Anodorhynchus hyacinthinus",-50.2276,-6.0934
"4","Anodorhynchus hyacinthinus",-56.625487,-16.492092
"5","Anodorhynchus hyacinthinus",-56.51293,-16.314122
"6","Anodorhynchus hyacinthinus",-56.582529,-17.220406
"7","Anodorhynchus hyacinthinus",-56.617203,-16.546518
"8","Anodorhynchus hyacinthinus",-56.649653,-16.484291
"9","Anodorhynchus hyacinthinus",-56.624547,-20.13702
"10","Anodorhynchus hyacinthinus",-56.661636,-16.460562
"11","Anodorhynchus hyacinthinus",-56.727337,-16.285363
"12","Anodorhynchus hyacinthinus",-56.748833,-17.281257
"13","Anodorhynchus hyacinthinus",-56.642308,-16.443549
"14","Anodorhynchus hyacinthinus",-56.681655,-16.42907
"15","Anodorhynchus hyacinthinus",-56.737314,-16.452708
"16","Anodorhynchus hyacinthinus",-56.80484,-17.11703
"17","Anodorhynchus hyacinthinus",-56.758188,-17.21041
"18","Anodorhynchus hyacinthinus",-56.797166,-17.267293
"19","Anodorhynchus hyacinthinus",-45.258934,-10.029945
"20","Anodorhynchus hyacinthinus",-56.664548,-16.256456
"21","Anodorhynchus hyacinthinus",-56.613116,-16.250917
"22","Anodorhynchus hyacinthinus",-56.9432,-17.1025
"23","Anodorhynchus hyacinthinus",-56.9432,-17.1025
"24","Anodorhynchus hyacinthinus",-56.884976,-17.383228
"25","Anodorhynchus hyacinthinus",-56.822966,-17.226466
"26","Anodorhynchus hyacinthinus",-56.656497,-17.336659
"27","Anodorhynchus hyacinthinus",-56.809569,-17.235126
"28","Anodorhynchus hyacinthinus",-56.633266,-17.262053
"29","Anodorhynchus hyacinthinus",-56.630292,-17.362371
"30","Anodorhynchus hyacinthinus",-56.770691,-17.264873
"31","Anodorhynchus hyacinthinus",-56.65723,-17.251837
"32","Anodorhynchus hyacinthinus",-56.675252,-16.471299
"33","Anodorhynchus hyacinthinus",-56.6167,-16.3834
"34","Anodorhynchus hyacinthinus",-56.830277,-16.712821
"35","Anodorhynchus hyacinthinus",-56.775153,-16.422456
"36","Anodorhynchus hyacinthinus",-56.645184,-17.213692
"37","Anodorhynchus hyacinthinus",-46.105,-13.3179
"38","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"39","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"40","Anodorhynchus hyacinthinus",-55.965729,-20.095917
"41","Anodorhynchus hyacinthinus",-56.36016,-20.32233
"42","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"43","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"44","Anodorhynchus hyacinthinus",-49.311041,-5.642724
"45","Anodorhynchus hyacinthinus",-50.089303,-6.490243
"46","Anodorhynchus hyacinthinus",-51.065892,-3.92782
"47","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"48","Anodorhynchus hyacinthinus",-49.360981,-6.604544
"49","Anodorhynchus hyacinthinus",-56.306871,-19.963111
"50","Anodorhynchus hyacinthinus",-50.767709,-4.398304
"51","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"52","Anodorhynchus hyacinthinus",-49.360442,-6.60495
"53","Anodorhynchus hyacinthinus",-49.220509,-11.654095
"54","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"55","Anodorhynchus hyacinthinus",-49.311041,-5.642724
"56","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"57","Anodorhynchus hyacinthinus",-49.106255,-5.635779
"58","Anodorhynchus hyacinthinus",-56.306958,-19.9637
"59","Anodorhynchus hyacinthinus",-50.761111,-4.399641
"60","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"61","Anodorhynchus hyacinthinus",-51.043452,-4.042482
"62","Anodorhynchus hyacinthinus",-50.757384,-4.574723
"63","Anodorhynchus hyacinthinus",-50.761111,-4.399641
"64","Anodorhynchus hyacinthinus",-56.306958,-19.9637
"65","Anodorhynchus hyacinthinus",-50.757415,-4.57466
"66","Anodorhynchus hyacinthinus",-50.089303,-6.490243
"67","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"68","Anodorhynchus hyacinthinus",-49.360442,-6.60495
"69","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"70","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"71","Anodorhynchus hyacinthinus",-49.106255,-5.635779
"72","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"73","Anodorhynchus hyacinthinus",-49.940017,-7.10625
"74","Anodorhynchus hyacinthinus",-51.05752,-4.01325
"75","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"76","Anodorhynchus hyacinthinus",-56.297184,-19.905239
"77","Anodorhynchus hyacinthinus",-49.360442,-6.60495
"78","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"79","Anodorhynchus hyacinthinus",-56.361709,-20.189229
"80","Anodorhynchus hyacinthinus",-49.645237,-6.929732
"81","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"82","Anodorhynchus hyacinthinus",-56.30703,-19.963125
"83","Anodorhynchus hyacinthinus",-56.30703,-19.963125
"84","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"85","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"86","Anodorhynchus hyacinthinus",-56.768735,-17.354311
"87","Anodorhynchus hyacinthinus",-49.855203,-6.536042
"88","Anodorhynchus hyacinthinus",-56.361709,-20.189229
"89","Anodorhynchus hyacinthinus",-56.30703,-19.963125
"90","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"91","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"92","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"93","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"94","Anodorhynchus hyacinthinus",-56.30703,-19.963125
"95","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"96","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"97","Anodorhynchus hyacinthinus",-56.30703,-19.963125
"98","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"99","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"100","Anodorhynchus hyacinthinus",-49.645237,-6.929732
"101","Anodorhynchus hyacinthinus",-49.645237,-6.929732
"102","Anodorhynchus hyacinthinus",-49.850823,-6.535782
"103","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"104","Anodorhynchus hyacinthinus",-56.306085,-19.950735
"105","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"106","Anodorhynchus hyacinthinus",-56.521941,-20.196501
"107","Anodorhynchus hyacinthinus",-56.689361,-20.598509
"108","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"109","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"110","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"111","Anodorhynchus hyacinthinus",-56.615379,-20.085772
"112","Anodorhynchus hyacinthinus",-57.11938,-19.328109
"113","Anodorhynchus hyacinthinus",-57.195102,-19.236676
"114","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"115","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"116","Anodorhynchus hyacinthinus",-56.713011,-20.535826
"117","Anodorhynchus hyacinthinus",-46.152764,-13.347812
"118","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"119","Anodorhynchus hyacinthinus",-56.407714,-20.255997
"120","Anodorhynchus hyacinthinus",-54.631448,-20.467707
"121","Anodorhynchus hyacinthinus",-56.407714,-20.255997
"122","Anodorhynchus hyacinthinus",-55.083947,-19.943579
"123","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"124","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"125","Anodorhynchus hyacinthinus",-56.713011,-20.535826
"126","Anodorhynchus hyacinthinus",-56.407714,-20.255997
"127","Anodorhynchus hyacinthinus",-56.407714,-20.255997
"128","Anodorhynchus hyacinthinus",-49.855093,-6.535805
"129","Anodorhynchus hyacinthinus",-55.790965,-20.477603
"130","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"131","Anodorhynchus hyacinthinus",-55.790965,-20.477603
"132","Anodorhynchus hyacinthinus",-56.713011,-20.535826
"133","Anodorhynchus hyacinthinus",-46.152764,-13.347812
"134","Anodorhynchus hyacinthinus",-56.673505,-16.410007
"135","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"136","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"137","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"138","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"139","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"140","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"141","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"142","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"143","Anodorhynchus hyacinthinus",-56.103627,-9.401106
"144","Anodorhynchus hyacinthinus",-58.435206,-16.333566
"145","Anodorhynchus hyacinthinus",-56.008258,-9.258326
"146","Anodorhynchus hyacinthinus",-56.473439,-21.100436
"147","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"148","Anodorhynchus hyacinthinus",-55.86588,-20.387599
"149","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"150","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"151","Anodorhynchus hyacinthinus",-49.676167,-5.844894
"152","Anodorhynchus hyacinthinus",-49.676167,-5.844894
"153","Anodorhynchus hyacinthinus",-59.010959,-16.711918
"154","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"155","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"156","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"157","Anodorhynchus hyacinthinus",-56.234763,-19.956586
"158","Anodorhynchus hyacinthinus",-56.377802,-16.513124
"159","Anodorhynchus hyacinthinus",-50.313256,-6.449686
"160","Anodorhynchus hyacinthinus",-54.926043,-20.227099
"161","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"162","Anodorhynchus hyacinthinus",-57.759427,-16.089752
"163","Anodorhynchus hyacinthinus",-56.756365,-16.433677
"164","Anodorhynchus hyacinthinus",-56.657291,-17.387704
"165","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"166","Anodorhynchus hyacinthinus",-56.697518,-20.621071
"167","Anodorhynchus hyacinthinus",-56.259139,-19.881493
"168","Anodorhynchus hyacinthinus",-55.659919,-20.437208
"169","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"170","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"171","Anodorhynchus hyacinthinus",-57.797064,-16.489539
"172","Anodorhynchus hyacinthinus",-56.352194,-16.950134
"173","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"174","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"175","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"176","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"177","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"178","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"179","Anodorhynchus hyacinthinus",-45.371834,-10.101059
"180","Anodorhynchus hyacinthinus",-56.393829,-20.231744
"181","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"182","Anodorhynchus hyacinthinus",-56.150866,-19.577218
"183","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"184","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"185","Anodorhynchus hyacinthinus",-55.846038,-20.308972
"186","Anodorhynchus hyacinthinus",-55.846038,-20.308972
"187","Anodorhynchus hyacinthinus",-56.393829,-20.231744
"188","Anodorhynchus hyacinthinus",-56.482859,-21.126458
"189","Anodorhynchus hyacinthinus",-56.713011,-20.535826
"190","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"191","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"192","Anodorhynchus hyacinthinus",-56.315957,-19.964725
"193","Anodorhynchus hyacinthinus",-56.732342,-20.726991
"194","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"195","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"196","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"197","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"198","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"199","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"200","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"201","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"202","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"203","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"204","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"205","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"206","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"207","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"208","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"209","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"210","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"211","Anodorhynchus hyacinthinus",-56.668586,-16.404055
"212","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"213","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"214","Anodorhynchus hyacinthinus",-56.387368,-21.095107
"215","Anodorhynchus hyacinthinus",-56.387368,-21.095107
"216","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"217","Anodorhynchus hyacinthinus",-46.759481,-10.550958
"218","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"219","Anodorhynchus hyacinthinus",-55.932862,-20.19314
"220","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"221","Anodorhynchus hyacinthinus",-55.963439,-20.122429
"222","Anodorhynchus hyacinthinus",-56.945711,-17.123689
"223","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"224","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"225","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"226","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"227","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"228","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"229","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"230","Anodorhynchus hyacinthinus",-55.963439,-20.122429
"231","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"232","Anodorhynchus hyacinthinus",-56.734699,-16.619621
"233","Anodorhynchus hyacinthinus",-56.90977,-16.958327
"234","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"235","Anodorhynchus hyacinthinus",-56.945711,-17.123689
"236","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"237","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"238","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"239","Anodorhynchus hyacinthinus",-56.243705,-19.958802
"240","Anodorhynchus hyacinthinus",-56.315957,-19.964725
"241","Anodorhynchus hyacinthinus",-56.304618,-19.956119
"242","Anodorhynchus hyacinthinus",-56.734699,-16.619621
"243","Anodorhynchus hyacinthinus",-56.304618,-19.956119
"244","Anodorhynchus hyacinthinus",-56.670112,-16.407192
"245","Anodorhynchus hyacinthinus",-56.668586,-16.404055
"246","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"247","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"248","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"249","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"250","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"251","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"252","Anodorhynchus hyacinthinus",-56.768195,-17.354882
"253","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"254","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"255","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"256","Anodorhynchus hyacinthinus",-56.768507,-17.354567
"257","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"258","Anodorhynchus hyacinthinus",-56.673505,-16.410007
"259","Anodorhynchus hyacinthinus",-56.393829,-20.231744
"260","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"261","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"262","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"263","Anodorhynchus hyacinthinus",-56.732342,-20.726991
"264","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"265","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"266","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"267","Anodorhynchus hyacinthinus",-56.718257,-17.314949
"268","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"269","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"270","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"271","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"272","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"273","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"274","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"275","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"276","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"277","Anodorhynchus hyacinthinus",-56.768507,-17.354567
"278","Anodorhynchus hyacinthinus",-56.636459,-16.308818
"279","Anodorhynchus hyacinthinus",-56.387368,-21.095107
"280","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"281","Anodorhynchus hyacinthinus",-55.966252,-20.118534
"282","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"283","Anodorhynchus hyacinthinus",-55.846038,-20.308972
"284","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"285","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"286","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"287","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"288","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"289","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"290","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"291","Anodorhynchus hyacinthinus",-55.966252,-20.118534
"292","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"293","Anodorhynchus hyacinthinus",-47.945861,-15.961995
"294","Anodorhynchus hyacinthinus",-55.963439,-20.122429
"295","Anodorhynchus hyacinthinus",-55.846038,-20.308972
"296","Anodorhynchus hyacinthinus",-55.966252,-20.118534
"297","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"298","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"299","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"300","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"301","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"302","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"303","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"304","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"305","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"306","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"307","Anodorhynchus hyacinthinus",-56.943281,-17.121506
"308","Anodorhynchus hyacinthinus",-56.945711,-17.123689
"309","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"310","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"311","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"312","Anodorhynchus hyacinthinus",-56.768507,-17.354567
"313","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"314","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"315","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"316","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"317","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"318","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"319","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"320","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"321","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"322","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"323","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"324","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"325","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"326","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"327","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"328","Anodorhynchus hyacinthinus",-56.304408,-19.952643
"329","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"330","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"331","Anodorhynchus hyacinthinus",-56.90977,-16.958327
"332","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"333","Anodorhynchus hyacinthinus",-55.932862,-20.19314
"334","Anodorhynchus hyacinthinus",-55.965769,-20.113123
"335","Anodorhynchus hyacinthinus",-56.945711,-17.123689
"336","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"337","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"338","Anodorhynchus hyacinthinus",-56.69586,-17.242772
"339","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"340","Anodorhynchus hyacinthinus",-46.567768,-10.619279
"341","Anodorhynchus hyacinthinus",-56.90977,-16.958327
"342","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"343","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"344","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"345","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"346","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"347","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"348","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"349","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"350","Anodorhynchus hyacinthinus",-55.846038,-20.308972
"351","Anodorhynchus hyacinthinus",-55.965769,-20.113123
"352","Anodorhynchus hyacinthinus",-56.90977,-16.958327
"353","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"354","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"355","Anodorhynchus hyacinthinus",-55.965769,-20.113123
"356","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"357","Anodorhynchus hyacinthinus",-55.932862,-20.19314
"358","Anodorhynchus hyacinthinus",-56.769877,-17.3387
"359","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"360","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"361","Anodorhynchus hyacinthinus",-56.716554,-17.306133
"362","Anodorhynchus hyacinthinus",-49.360942,-6.604597
"363","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"364","Anodorhynchus hyacinthinus",-56.250964,-19.92771
"365","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"366","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"367","Anodorhynchus hyacinthinus",-57.558905,-25.287667
"368","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"369","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"370","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"371","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"372","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"373","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"374","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"375","Anodorhynchus hyacinthinus",-56.693288,-17.32172
"376","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"377","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"378","Anodorhynchus hyacinthinus",-56.768507,-17.354567
"379","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"380","Anodorhynchus hyacinthinus",-56.945711,-17.123689
"381","Anodorhynchus hyacinthinus",-56.863039,-16.750173
"382","Anodorhynchus hyacinthinus",-56.768507,-17.354567
"383","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"384","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"385","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"386","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"387","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"388","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"389","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"390","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"391","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"392","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"393","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"394","Anodorhynchus hyacinthinus",-56.929161,-17.11743
"395","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"396","Anodorhynchus hyacinthinus",-49.858089,-6.536633
"397","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"398","Anodorhynchus hyacinthinus",-56.929161,-17.11743
"399","Anodorhynchus hyacinthinus",-47.537579,-10.723571
"400","Anodorhynchus hyacinthinus",-55.846038,-20.308972
"401","Anodorhynchus hyacinthinus",-55.963439,-20.122429
"402","Anodorhynchus hyacinthinus",-55.966252,-20.118534
"403","Anodorhynchus hyacinthinus",-56.734699,-16.619621
"404","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"405","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"406","Anodorhynchus hyacinthinus",-55.965769,-20.113123
"407","Anodorhynchus hyacinthinus",-56.734699,-16.619621
"408","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"409","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"410","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"411","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"412","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"413","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"414","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"415","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"416","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"417","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"418","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"419","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"420","Anodorhynchus hyacinthinus",-56.945711,-17.123689
"421","Anodorhynchus hyacinthinus",-55.932862,-20.19314
"422","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"423","Anodorhynchus hyacinthinus",-56.734699,-16.619621
"424","Anodorhynchus hyacinthinus",-56.823242,-17.4582
"425","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"426","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"427","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"428","Anodorhynchus hyacinthinus",-56.768507,-17.354567
"429","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"430","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"431","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"432","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"433","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"434","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"435","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"436","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"437","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"438","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"439","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"440","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"441","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"442","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"443","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"444","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"445","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"446","Anodorhynchus hyacinthinus",-56.403165,-21.491807
"447","Anodorhynchus hyacinthinus",-55.927831,-20.196213
"448","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"449","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"450","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"451","Anodorhynchus hyacinthinus",-50.278592,-6.186289
