"","species","lon","lat"
"810","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"811","Anodorhynchus hyacinthinus",-54.926043,-20.227099
"812","Anodorhynchus hyacinthinus",-56.620785,-16.37842
"813","Anodorhynchus hyacinthinus",-50.313784,-6.45203
"814","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"815","Anodorhynchus hyacinthinus",-56.749412,-16.511432
"816","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"817","Anodorhynchus hyacinthinus",-56.826574,-17.409446
"818","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"819","Anodorhynchus hyacinthinus",-50.092886,-6.044786
"820","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"821","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"822","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"823","Anodorhynchus hyacinthinus",-56.644798,-16.351223
"824","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"825","Anodorhynchus hyacinthinus",-56.767426,-17.354317
"826","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"827","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"828","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"829","Anodorhynchus hyacinthinus",-56.838127,-17.299221
"830","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"831","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"832","Anodorhynchus hyacinthinus",-56.150866,-19.577218
"833","Anodorhynchus hyacinthinus",-56.150866,-19.577218
"834","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"835","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"836","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"837","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"838","Anodorhynchus hyacinthinus",-56.769908,-17.338589
"839","Anodorhynchus hyacinthinus",-50.313703,-6.452179
"840","Anodorhynchus hyacinthinus",-56.95402,-17.053348
"841","Anodorhynchus hyacinthinus",-56.769908,-17.338589
"842","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"843","Anodorhynchus hyacinthinus",-56.307208,-19.96532
"844","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"845","Anodorhynchus hyacinthinus",-56.95402,-17.053348
"846","Anodorhynchus hyacinthinus",-56.838127,-17.299221
"847","Anodorhynchus hyacinthinus",-56.95402,-17.053348
"848","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"849","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"850","Anodorhynchus hyacinthinus",-56.713011,-20.535826
"851","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"852","Anodorhynchus hyacinthinus",-50.148645,-6.453883
"853","Anodorhynchus hyacinthinus",-56.306958,-19.9637
"854","Anodorhynchus hyacinthinus",-50.148645,-6.453883
"855","Anodorhynchus hyacinthinus",-46.120671,-13.322859
"856","Anodorhynchus hyacinthinus",-51.020538,-4.04507
"857","Anodorhynchus hyacinthinus",-51.057556,-4.013137
"858","Anodorhynchus hyacinthinus",-51.016738,-4.049034
"859","Anodorhynchus hyacinthinus",-51.020538,-4.04507
"860","Anodorhynchus hyacinthinus",-51.057556,-4.013137
"861","Anodorhynchus hyacinthinus",-51.016738,-4.049034
"862","Anodorhynchus hyacinthinus",-57.472667,-22.261167
"863","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"864","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"865","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"866","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"867","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"868","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"869","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"870","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"871","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"872","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"873","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"874","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"875","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"876","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"877","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"878","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"879","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"880","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"881","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"882","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"883","Anodorhynchus hyacinthinus",-50.106955,-6.396835
"884","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"885","Anodorhynchus hyacinthinus",-50.106955,-6.396835
"886","Anodorhynchus hyacinthinus",-54.565043,-20.450099
"887","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"888","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"889","Anodorhynchus hyacinthinus",-50.590142,-6.156548
"890","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"891","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"892","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"893","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"894","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"895","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"896","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"897","Anodorhynchus hyacinthinus",-50.590142,-6.156548
"898","Anodorhynchus hyacinthinus",-57.04023,-19.400959
"899","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"900","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"901","Anodorhynchus hyacinthinus",-57.320609,-22.162368
"902","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"903","Anodorhynchus hyacinthinus",-57.501433,-22.174172
"904","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"905","Anodorhynchus hyacinthinus",-57.501433,-22.174172
"906","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"907","Anodorhynchus hyacinthinus",-57.320609,-22.162368
"908","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"909","Anodorhynchus hyacinthinus",-50.590142,-6.156548
"910","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"911","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"912","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"913","Anodorhynchus hyacinthinus",-56.945711,-17.123689
"914","Anodorhynchus hyacinthinus",-57.501433,-22.174172
"915","Anodorhynchus hyacinthinus",-49.359741,-6.60311
"916","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"917","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"918","Anodorhynchus hyacinthinus",-50.365131,-5.964287
"919","Anodorhynchus hyacinthinus",-49.644747,-6.929424
"920","Anodorhynchus hyacinthinus",-46.90673,-9.09273
"921","Anodorhynchus hyacinthinus",-49.359741,-6.60311
"922","Anodorhynchus hyacinthinus",-49.360833,-6.604621
"923","Anodorhynchus hyacinthinus",-57.021148,-19.579897
"924","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"925","Anodorhynchus hyacinthinus",-57.501433,-22.174172
"926","Anodorhynchus hyacinthinus",-56.161498,-21.497552
"927","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"928","Anodorhynchus hyacinthinus",-46.88124,-10.269995
"929","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"930","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"931","Anodorhynchus hyacinthinus",-50.092615,-6.044633
"932","Anodorhynchus hyacinthinus",-50.106955,-6.396835
"933","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"934","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"935","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"936","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"937","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"938","Anodorhynchus hyacinthinus",-46.87769,-10.452017
"939","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"940","Anodorhynchus hyacinthinus",-56.621037,-16.378457
"941","Anodorhynchus hyacinthinus",-50.106955,-6.396835
"942","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"943","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"944","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"945","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"946","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"947","Anodorhynchus hyacinthinus",-55.964846,-20.09562
"948","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"949","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"950","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"951","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"952","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"953","Anodorhynchus hyacinthinus",-56.713118,-20.537921
"954","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"955","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"956","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"957","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"958","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"959","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"960","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"961","Anodorhynchus hyacinthinus",-50.092615,-6.044633
"962","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"963","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"964","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"965","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"966","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"967","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"968","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"969","Anodorhynchus hyacinthinus",-56.602429,-16.384105
"970","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"971","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"972","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"973","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"974","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"975","Anodorhynchus hyacinthinus",-56.602429,-16.384105
"976","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"977","Anodorhynchus hyacinthinus",-56.632501,-16.370325
"978","Anodorhynchus hyacinthinus",-50.106955,-6.396835
"979","Anodorhynchus hyacinthinus",-55.786518,-19.25696
"980","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"981","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"982","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"983","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"984","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"985","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"986","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"987","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"988","Anodorhynchus hyacinthinus",-56.632501,-16.370325
"989","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"990","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"991","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"992","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"993","Anodorhynchus hyacinthinus",-56.629422,-16.244747
"994","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"995","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"996","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"997","Anodorhynchus hyacinthinus",-56.774792,-17.365106
"998","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"999","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1000","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1001","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1002","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1003","Anodorhynchus hyacinthinus",-50.106955,-6.396835
"1004","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"1005","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1006","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1007","Anodorhynchus hyacinthinus",-49.855862,-6.536944
"1008","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1009","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1010","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1011","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1012","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1013","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1014","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"1015","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1016","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1017","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1018","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1019","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1020","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1021","Anodorhynchus hyacinthinus",-56.774792,-17.365106
"1022","Anodorhynchus hyacinthinus",-56.7451,-16.5034
"1023","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1024","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1025","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"1026","Anodorhynchus hyacinthinus",-56.888922,-17.270105
"1027","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1028","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1029","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1030","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1031","Anodorhynchus hyacinthinus",-56.735313,-16.620696
"1032","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1033","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"1034","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1035","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1036","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1037","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1038","Anodorhynchus hyacinthinus",-55.965011,-20.09563
"1039","Anodorhynchus hyacinthinus",-56.794091,-16.665267
"1040","Anodorhynchus hyacinthinus",-57.516131,-19.203376
"1041","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1042","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1043","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"1044","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1045","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1046","Anodorhynchus hyacinthinus",-56.60212,-16.384477
"1047","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"1048","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1049","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1050","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1051","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1052","Anodorhynchus hyacinthinus",-56.602429,-16.384105
"1053","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1054","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1055","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1056","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1057","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1058","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1059","Anodorhynchus hyacinthinus",-56.681397,-16.274531
"1060","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1061","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1062","Anodorhynchus hyacinthinus",-55.786518,-19.25696
"1063","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1064","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1065","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1066","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1067","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1068","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"1069","Anodorhynchus hyacinthinus",-56.745205,-16.502946
"1070","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1071","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"1072","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1073","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1074","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1075","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1076","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1077","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1078","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1079","Anodorhynchus hyacinthinus",-56.60212,-16.384477
"1080","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1081","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1082","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1083","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1084","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1085","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"1086","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1087","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1088","Anodorhynchus hyacinthinus",-56.673505,-16.410007
"1089","Anodorhynchus hyacinthinus",-56.75721,-16.675052
"1090","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1091","Anodorhynchus hyacinthinus",-56.60212,-16.384477
"1092","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1093","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1094","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1095","Anodorhynchus hyacinthinus",-56.611811,-16.419554
"1096","Anodorhynchus hyacinthinus",-49.918828,-6.066049
"1097","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1098","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1099","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1100","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"1101","Anodorhynchus hyacinthinus",-55.38963,-19.28515
"1102","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"1103","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1104","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1105","Anodorhynchus hyacinthinus",-56.611811,-16.419554
"1106","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"1107","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1108","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1109","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1110","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1111","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1112","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1113","Anodorhynchus hyacinthinus",-56.60212,-16.384477
"1114","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1115","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1116","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1117","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1118","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"1119","Anodorhynchus hyacinthinus",-57.45986,-22.369381
"1120","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1121","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1122","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1123","Anodorhynchus hyacinthinus",-49.82276,-6.511554
"1124","Anodorhynchus hyacinthinus",-56.736112,-17.311753
"1125","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1126","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1127","Anodorhynchus hyacinthinus",-57.516131,-19.203376
"1128","Anodorhynchus hyacinthinus",-56.673505,-16.410007
"1129","Anodorhynchus hyacinthinus",-55.965039,-20.094027
"1130","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1131","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1132","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"1133","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1134","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"1135","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1136","Anodorhynchus hyacinthinus",-56.629422,-16.244747
"1137","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1138","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1139","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"1140","Anodorhynchus hyacinthinus",-56.611811,-16.419554
"1141","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1142","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1143","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"1144","Anodorhynchus hyacinthinus",-56.60212,-16.384477
"1145","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1146","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"1147","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"1148","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1149","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1150","Anodorhynchus hyacinthinus",-56.944722,-16.979444
"1151","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1152","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1153","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1154","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1155","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1156","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1157","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1158","Anodorhynchus hyacinthinus",-56.888922,-17.270105
"1159","Anodorhynchus hyacinthinus",-56.736112,-17.311753
"1160","Anodorhynchus hyacinthinus",-57.45986,-22.369381
"1161","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1162","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1163","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1164","Anodorhynchus hyacinthinus",-57.45986,-22.369381
"1165","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1166","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1167","Anodorhynchus hyacinthinus",-56.929161,-17.11743
"1168","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1169","Anodorhynchus hyacinthinus",-56.745205,-16.502946
"1170","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1171","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1172","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1173","Anodorhynchus hyacinthinus",-56.632501,-16.370325
"1174","Anodorhynchus hyacinthinus",-56.673505,-16.410007
"1175","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1176","Anodorhynchus hyacinthinus",-56.632501,-16.370325
"1177","Anodorhynchus hyacinthinus",-56.377802,-16.513124
"1178","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1179","Anodorhynchus hyacinthinus",-56.632501,-16.370325
"1180","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1181","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1182","Anodorhynchus hyacinthinus",-50.763505,-4.534401
"1183","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1184","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1185","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"1186","Anodorhynchus hyacinthinus",-56.632501,-16.370325
"1187","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1188","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1189","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1190","Anodorhynchus hyacinthinus",-56.707721,-16.509942
"1191","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1192","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1193","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1194","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1195","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1196","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1197","Anodorhynchus hyacinthinus",-56.877233,-16.758115
"1198","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1199","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1200","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1201","Anodorhynchus hyacinthinus",-56.888922,-17.270105
"1202","Anodorhynchus hyacinthinus",-56.673505,-16.410007
"1203","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1204","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1205","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1206","Anodorhynchus hyacinthinus",-56.832447,-17.40896
"1207","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1208","Anodorhynchus hyacinthinus",-55.38963,-19.28515
"1209","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1210","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1211","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1212","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1213","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1214","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1215","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1216","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1217","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1218","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1219","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1220","Anodorhynchus hyacinthinus",-56.698809,-17.282628
"1221","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1222","Anodorhynchus hyacinthinus",-56.60212,-16.384477
"1223","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1224","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1225","Anodorhynchus hyacinthinus",-57.45986,-22.369381
"1226","Anodorhynchus hyacinthinus",-56.745334,-16.503078
"1227","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1228","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"1229","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1230","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1231","Anodorhynchus hyacinthinus",-56.774766,-17.364511
"1232","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1233","Anodorhynchus hyacinthinus",-56.943046,-17.102716
"1234","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"1235","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1236","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1237","Anodorhynchus hyacinthinus",-56.594948,-17.331064
"1238","Anodorhynchus hyacinthinus",-56.69135,-16.456923
"1239","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1240","Anodorhynchus hyacinthinus",-56.775112,-17.364524
"1241","Anodorhynchus hyacinthinus",-56.771647,-16.217845
"1242","Anodorhynchus hyacinthinus",-56.736112,-17.311753
"1243","Anodorhynchus hyacinthinus",-56.844017,-16.784207
"1244","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1245","Anodorhynchus hyacinthinus",-56.620833,-16.378611
"1246","Anodorhynchus hyacinthinus",-56.711769,-16.51224
"1247","Anodorhynchus hyacinthinus",-56.736112,-17.311753
"1248","Anodorhynchus hyacinthinus",-56.736112,-17.311753
"1249","Anodorhynchus hyacinthinus",-56.736112,-17.311753
"1250","Anodorhynchus hyacinthinus",-57.038612,-19.555665
"1251","Anodorhynchus hyacinthinus",-56.857471,-16.748095
"1252","Anodorhynchus hyacinthinus",-56.877233,-16.758115
