x	y	bio.16	bio.17	bio.1	bio.2	bio.3	S_PH_H2O
-97.75	21.25	284.9001621	136.7827568	21.67269762	7.334859649	38.7215768	8.10121
-97.75	21.75	280.166285	139.4094503	21.73376529	7.451953977	38.66475747	8.11
-97.75	23.75	270.0972941	141.6297874	22.73549007	8.426521404	39.55147124	8.09371
-97.75	24.25	265.6599689	135.1375949	22.79644641	8.470228103	39.73676292	8.09463
-97.75	24.75	260.2211567	123.7650793	22.72991353	8.346001311	39.75392548	8.11
-97.75	25.25	254.4189574	115.4687845	22.71912538	8.37088862	39.5384845	8.11
-97.75	25.75	247.0466284	105.2441695	22.73376338	8.499536143	39.22108372	8.08905
-97.25	16.25	495.2032042	28.43935855	25.85186895	4.602512812	39.84716786	6.49536
-97.25	16.75	456.3825248	29.00418659	25.94704522	5.947337074	42.85299739	6.47701
-97.25	18.75	343.5988312	59.43153084	25.12644394	8.734677958	45.25649854	6.55752
-97.25	19.25	329.7545726	76.49293695	24.48557373	8.389167935	43.97718598	6.63477
-97.25	19.75	318.3475889	94.81835639	23.78789347	7.840528514	42.27787511	6.75038
-97.25	20.25	308.3363029	106.5899445	23.12716542	7.253892158	40.41153417	8.03485
-97.25	20.75	302.1228685	116.6388408	22.63223484	6.619840986	38.36255806	8.10996
-97.25	25.75	254.4820139	95.48440476	22.94993682	7.26562926	37.62629042	7.99479
-96.75	15.75	519.152228	26.44076767	25.84780227	3.479770253	36.09666903	6.55903
-96.75	16.25	483.9942992	25.92568262	26.02887448	4.738088258	40.23631735	6.46842
-96.75	16.75	440.4829153	26.58552866	26.16975117	6.116816998	43.26892754	6.31797
-96.75	18.25	353.1445904	45.49070278	26.02170633	8.895383305	46.3750461	6.21617
-96.75	18.75	335.6787569	59.8532633	25.57822824	8.851440071	45.6673223	6.15897
-96.75	19.25	326.6485288	76.04262691	24.95321539	8.207751698	44.07868074	5.91883
-96.75	19.75	319.0279281	86.35636441	24.32147852	7.465806557	42.11267567	6.74418
-96.75	20.25	313.6452576	96.03427637	23.72538896	6.659546418	39.82744181	8.10813
-96.25	15.75	518.5927422	24.59280015	25.96392206	3.431973931	35.83044215	6.54617
-96.25	16.25	476.1504526	24.47085117	26.20631673	4.810471932	40.49360743	6.4186
-96.25	16.75	434.3926996	24.55548844	26.41452507	6.319656718	43.81583133	6.44107
-96.25	17.75	368.7199496	32.33083877	26.63563907	8.855262769	47.14499269	6.14196
-96.25	18.25	344.6990856	42.35584862	26.47286652	9.27525809	47.18909695	6.15009
-96.25	18.75	328.7524924	58.55549146	26.02131606	9.043685618	46.38474386	6.0251
-96.25	19.25	320.2743474	69.31407134	25.45096379	8.317030881	44.7570287	6.00943
-95.75	16.25	472.6919122	23.54502227	26.43086247	5.021914903	41.26389548	5.96923
-95.75	16.75	436.0392246	24.13043919	26.71526115	6.640930559	44.71455264	6.46755
-95.75	17.25	399.15939	26.01657867	26.93994414	8.111589618	46.84133036	5.98053
-95.75	17.75	363.2934358	29.11053029	27.08078409	9.342166737	48.04534844	6.16795
-95.75	18.25	333.2265095	37.42290754	27.00405009	9.947845269	48.35635422	6.81333
-95.75	18.75	321.7729834	56.16754473	26.50550665	9.335952723	47.17048799	6.83177
-95.25	16.25	472.9371035	22.66140851	26.56869844	5.24628293	41.92061434	6.75198
-95.25	16.75	434.7754235	23.18840363	26.98383806	7.017537956	45.64230878	6.53131
-95.25	17.25	398.9206054	25.70748314	27.25654127	8.454202652	47.51872158	6.21946
-95.25	17.75	363.2512213	29.94811646	27.40820609	9.623787707	48.67381193	6.04237
-95.25	18.25	335.9820596	38.98360074	27.31866008	10.08248488	48.81159361	6.28684
-94.75	16.75	433.1234847	23.31613352	27.17129071	7.316947483	46.23471213	6.69053
-94.75	17.25	395.0383208	26.23379066	27.45880301	8.843087031	48.22675504	6.07977
-94.75	17.75	361.8661211	31.57889728	27.66464784	9.865620019	49.25287313	5.87141
-94.75	18.25	334.1049636	41.23778148	27.60368321	10.28593113	49.34335833	5.49942
-94.25	16.25	468.24818	21.15287215	27.04972713	5.973196094	44.15822764	7.16501
-94.25	16.75	428.1814097	22.80120384	27.44778507	7.800933357	47.31979482	6.38575
-94.25	17.25	388.6057132	26.08613999	27.78212436	9.432936872	49.28237577	5.97901
-94.25	17.75	355.1625172	32.26087938	28.0110886	10.4676398	50.2312196	6.51045
-93.75	16.25	464.2391861	20.30739256	27.2516458	6.314050858	45.19266865	6.72402
-93.75	16.75	420.4461636	21.99881606	27.72810817	8.367823233	48.50354496	6.45551
-93.75	17.25	377.9897605	25.13596941	28.14748049	10.23447116	50.54608045	5.32406
-93.75	17.75	340.7378847	30.87626355	28.41241325	11.56158262	51.5484489	6.40232
-93.75	18.25	312.3917651	38.93406147	28.42036229	11.88979858	51.64423612	7.534
-93.25	15.75	503.6418674	18.39655011	26.91132375	4.500800178	40.92705526	6.80843
-93.25	16.25	455.7865097	19.10544984	27.46630857	6.810150965	46.52305077	6.25527
-93.25	16.75	408.5213062	20.8034919	28.012972	9.07239253	49.80809396	6.705
-93.25	17.25	363.7201044	24.1145624	28.50468238	11.06165949	51.75717865	6.23851
-93.25	17.75	322.5241784	28.16351309	28.91937726	12.85463056	53.01403498	6.01194
-93.25	18.25	290.2892449	35.17110374	28.95803115	13.47227464	53.23798881	6.81722
-92.75	15.25	538.1091764	17.43960909	26.56588476	2.738239978	33.74480683	7.04944
-92.75	15.75	494.7625432	18.352645	27.07363137	4.828400486	42.31550028	5.68938
-92.75	16.25	440.7410106	18.45137323	27.67520428	7.320505941	47.88621434	6.74435
-92.75	16.75	390.1803979	19.95184782	28.23628157	9.657135891	50.98074049	6.51566
-92.75	17.25	343.0047135	22.24260113	28.76234832	11.83631546	52.90879666	6.21511
-92.75	17.75	300.4376191	24.91735367	29.27571818	13.85875534	54.18724835	5.91658
-92.75	18.25	266.2538188	30.30997518	29.45503411	14.88372328	54.60171518	6.08022
-92.25	14.75	512.5095102	16.17628021	26.91083671	3.632005015	39.36423287	6.87954
-92.25	15.25	494.5539868	16.08043407	27.12446613	4.546380236	42.30913277	5.86467
-92.25	15.75	460.2175076	16.61177176	27.51383886	6.233330108	46.48993628	6.24148
-92.25	16.25	414.6583895	19.06389842	27.95257341	8.144561392	49.67173098	6.56034
-92.25	16.75	366.2235227	20.24193505	28.42979327	10.25691754	52.15077956	6.37448
-92.25	17.25	319.9337907	20.5935169	28.85859338	12.18210244	53.77183631	6.33585
-92.25	17.75	281.2288606	24.20788047	29.13160354	13.50795339	54.54519252	6.30881
-92.25	18.25	249.1741336	29.17129403	29.09212682	13.95027341	54.69932145	6.48107
-91.75	14.25	492.9914792	14.8632244	27.10247601	4.210227614	42.54451605	6.8032
-91.75	14.75	474.9562024	14.94506464	27.36613184	5.120122653	44.92176975	6.09314
-91.75	15.25	450.6801909	14.91552482	27.65523849	6.331150954	47.45395687	5.61915
-91.75	15.75	418.6552629	15.60816369	27.9866511	7.798518334	49.87800298	5.64453
-91.75	16.25	378.5958257	17.96435237	28.29002167	9.300394567	51.78756481	6.27483
-91.75	16.75	336.515179	20.1836403	28.56362481	10.80007151	53.29040201	6.32441
-91.75	17.25	295.8313662	22.80657109	28.77151827	12.09169373	54.32814787	6.60016
-91.75	17.75	259.3489005	24.35930598	28.87559305	12.95630476	54.89975729	6.45951
-91.75	18.25	231.1123396	28.57721131	28.75508576	13.14054173	54.93963182	7.19346
-91.25	14.25	460.038954	13.5340166	27.44844326	5.375785151	46.35796033	6.36851
-91.25	14.75	434.8620573	13.66942786	27.80882951	6.626450039	48.66513967	5.84557
-91.25	15.25	408.2568256	13.80125111	28.16427818	8.001808812	50.74971575	5.44332
-91.25	15.75	376.0417322	16.11812541	28.39694199	9.165232685	52.15501417	6.22714
-91.25	16.25	341.4381503	17.91989568	28.56780363	10.31995075	53.42895897	6.52139
-91.25	16.75	304.2743516	20.63275259	28.65289526	11.29717349	54.3730366	6.80168
-91.25	17.25	267.7003408	23.53731924	28.67815207	12.09234694	55.07002708	7.25431
-91.25	17.75	234.1880979	26.36031847	28.62740074	12.62556992	55.49898529	6.83729
-91.25	18.25	208.1299595	28.72337307	28.45361657	12.59315214	55.46314302	7.32001
-91.25	18.75	188.8387926	33.11594922	28.12480377	12.1277288	55.09694581	7.57935
-90.75	14.25	426.7753585	12.39314466	27.7516487	6.474412383	49.12669502	6.12685
-90.75	14.75	396.6720246	11.54422429	28.27608442	8.220021614	51.56902301	5.8655
-90.75	15.25	365.6681239	12.69245642	28.6557425	9.630516671	53.04074024	5.68448
-90.75	15.75	336.2525407	15.83503631	28.80576404	10.55711038	54.00871285	6.59878
-90.75	16.25	303.7438315	18.58128317	28.79370194	11.3014136	54.8103195	6.64106
-90.75	16.75	272.1814861	21.92618558	28.68161418	11.68195627	55.33688391	7.32758
-90.75	17.25	238.7380707	24.6170457	28.54931449	12.07803216	55.85193226	7.12779
-90.75	17.75	207.3919983	27.72987701	28.38426472	12.31260945	56.19834267	6.61745
-90.75	18.25	183.6271438	30.03693919	28.15083661	12.13626179	56.1770228	6.83729
-90.75	18.75	167.9169034	34.17352865	27.87674686	11.71092092	55.75473125	6.83729
-90.75	19.25	155.9103573	34.01086991	27.5417134	11.08576868	55.11960598	7.43967
-90.25	14.25	393.1365733	10.63483036	27.95998328	7.452627406	51.2157191	6.05507
-90.25	14.75	360.5762318	10.95218697	28.59989618	9.424566773	53.39435089	5.79579
-90.25	15.25	326.8889804	12.41008115	29.16694321	11.23989617	54.83393309	6.74245
-90.25	15.75	298.5883713	15.84903034	29.14536659	11.82263783	55.44243276	7.02952
-90.25	16.25	270.9121056	20.39510838	28.877887	11.8685872	55.7830519	6.62512
-90.25	16.75	241.5946723	24.10218972	28.61498494	11.94659919	56.16788568	7.04983
-90.25	17.25	212.7375059	27.72345495	28.36048418	11.90343018	56.50691227	7.27099
-90.25	17.75	181.9729256	30.44983555	28.10201075	11.91044447	56.87656637	7.16764
-90.25	18.25	157.4441241	32.42040661	27.83675036	11.73189373	56.96012856	6.93586
-90.25	18.75	148.9813913	32.28335332	27.57193351	11.19131494	56.36263973	7.1484
-90.25	19.25	140.0911586	31.58198666	27.30048506	10.6646504	55.68559686	7.59711
-90.25	19.75	132.5565991	31.17569782	27.03472975	10.13457753	55.02424125	7.81818
-90.25	20.25	123.4797085	30.33864309	26.81562661	9.760838423	54.56381483	7.81818
-90.25	20.75	118.9532329	30.1407788	26.57753302	9.314276928	53.97159412	7.87388
-89.75	13.75	400.6594631	10.76698741	27.41229456	6.14200566	49.88037439	6.39609
-89.75	14.25	365.666058	11.11576084	27.97676565	7.998095388	52.56320777	6.4865
-89.75	14.75	330.9331782	12.26552244	28.57721813	9.870251688	54.35950414	6.11115
-89.75	15.25	297.4098975	14.12931801	29.12597193	11.64650266	55.66669419	6.33941
-89.75	15.75	270.1816969	18.56214528	29.03611721	12.00568696	56.08638332	6.97551
-89.75	16.25	245.0436437	24.14632777	28.68839189	11.75408806	56.22498538	6.9057
-89.75	16.75	218.2882873	28.70073859	28.40299767	11.72540826	56.66564522	7.35603
-89.75	17.25	191.5570863	29.591553	28.09439605	11.51318156	56.90081741	7.79051
-89.75	17.75	164.4793008	29.82027118	27.7894253	11.27810304	57.15586315	7.98734
-89.75	18.25	143.501535	29.85907174	27.50609329	10.9570957	57.16719768	7.6342
-89.75	18.75	136.6108126	29.6946985	27.25490764	10.42921513	56.52663645	7.81818
-89.75	19.25	130.8167726	29.5119814	27.01731308	9.911624343	55.89426758	7.81818
-89.75	19.75	124.4424831	29.27068376	26.80478636	9.513422566	55.32708385	7.81818
-89.75	20.25	120.8963507	29.29615733	26.58538965	9.123189135	54.76401548	7.81818
-89.75	20.75	113.6126338	28.98360119	26.44166759	8.997036771	54.51942251	7.87388
-89.75	21.25	120.9817728	30.95509115	26.13014327	7.929776724	52.78011017	7.87388
-89.25	13.75	378.6470521	12.03471622	27.34491375	6.406990652	50.85215616	6.54607
-89.25	14.25	341.9859315	12.9797109	27.82928639	8.152437883	53.26293237	6.80274
-89.25	14.75	308.0721603	14.85334878	28.23981457	9.635902635	54.80034516	6.89642
-89.25	15.25	275.2435144	18.00020493	28.53659376	10.8607743	55.82742229	5.97361
-89.25	15.75	248.1375521	23.13130632	28.56141649	11.44002535	56.43443004	6.58593
-89.25	16.25	224.0912308	26.36348092	28.31844401	11.2818529	56.57593853	6.75898
-89.25	16.75	201.7416262	26.76062144	28.00599706	10.94145495	56.65373921	6.44981
-89.25	17.25	179.383588	27.07893118	27.73364766	10.71992781	56.90314336	7.06491
-89.25	17.75	160.0007729	27.60799967	27.41118081	10.16587093	56.74867548	7.00216
-89.25	18.25	144.6145686	27.78022234	27.12052412	9.709191592	56.55620137	7.81039
-89.25	18.75	135.1486995	27.98188069	26.88572876	9.264602297	56.07185321	7.81818
-89.25	19.25	132.3296613	28.1115877	26.62234205	8.647337573	55.28932904	7.81818
-89.25	19.75	127.3681433	28.31566603	26.44445258	8.317121642	54.72390216	7.81818
-89.25	20.25	122.6552206	28.61175896	26.28682175	8.078525921	54.28495155	7.81818
-89.25	20.75	121.2663201	29.7070413	26.11128779	7.671666727	53.50401596	7.87388
-89.25	21.25	127.1260198	31.44931431	25.86343974	6.830103339	51.81744345	7.87388
-88.75	13.75	357.9854202	13.30846134	27.18258547	6.52825619	51.85859573	6.65434
-88.75	14.25	319.4621848	14.81044359	27.55891773	8.111175679	54.01503473	6.81294
-88.75	14.75	283.2046433	17.45809258	27.87529656	9.498420126	55.4381582	6.81121
-88.75	15.25	254.0821272	21.68044582	28.0224708	10.36041975	56.27024576	6.05805
-88.75	15.75	228.2109156	23.59678161	28.03735027	10.80352963	56.7864744	6.39984
-88.75	16.25	207.0214119	23.763349	27.85269358	10.6431434	56.87183065	6.08347
-88.75	16.75	188.8367198	24.33523091	27.56777691	10.12786206	56.68765972	5.15174
-88.75	17.25	172.4582488	25.05531894	27.24612229	9.466798503	56.35820345	6.66675
-88.75	17.75	158.084127	25.6531064	26.97409884	8.901069998	56.08039835	7.21965
-88.75	18.25	147.2584279	26.33557372	26.67452194	8.226928318	55.4699408	7.54335
-88.75	18.75	141.6531852	26.52755038	26.4141824	7.673856171	54.89112228	7.4
-88.75	19.25	136.0910746	27.00308412	26.23766145	7.318007346	54.30186163	7.81818
-88.75	19.75	131.7305357	27.55510532	26.08264521	7.006774538	53.6746957	7.81818
-88.75	20.25	129.1416416	28.45725731	25.93192848	6.680496328	52.93136289	7.81818
-88.75	20.75	129.5587124	29.65287013	25.78486029	6.278485014	51.93263929	7.87388
-88.75	21.25	135.4114055	32.36228581	25.57036667	5.622046503	50.19278891	7.87388
-88.25	13.25	380.2055873	13.75317489	26.68325344	5.079699465	49.96979958	6.2525
-88.25	13.75	338.659294	14.78815059	26.98258431	6.588051759	52.8691435	6.77434
-88.25	14.25	298.1444962	16.74216155	27.26608259	8.067399432	54.88268222	6.57213
-88.25	14.75	260.0512635	19.6365172	27.49801246	9.399161918	56.26905522	7.41167
-88.25	15.25	231.800418	21.32588597	27.55966704	10.03696201	56.90361535	6.14665
-88.25	15.75	208.9462692	20.93917342	27.52242681	10.25381383	57.17941201	6.15819
